headline,date,doc_type,material_type,section,keywords
Sparring for Liberty,1998-11-01,article,Review,,"['Reviews', 'Books and Literature', 'Biographical Information']"
Murray Hill to Cooperstown,1998-11-01,article,News,,"['Baseball', 'Art']"
Advocate for Women,1998-11-01,article,News,,"['Incest', 'CHILD ABUSE', 'Sex Crimes', 'Domestic Violence']"
F.Y.I.,1998-11-01,article,Question,,"['Traffic Signals and Signs', 'Deafness', 'Automobile Racing', 'Sign Language']"
"Angling for a Pay Raise, State Lawmakers Tiptoe Around Pataki",1998-11-01,article,News,,"['Legislatures and Parliaments', 'Wages and Salaries']"
QUOTATION OF THE DAY,1998-11-01,article,News,,['QUOTATION OF THE DAY']
Sounding Off on Sex Clubs; Tour Buses Damage Health And Block Roads,1998-11-01,article,Letter,,"['Buses', 'Travel and Vacations']"
Arm-Wrestler Loses Matches,1998-11-01,article,News,,['ARM WRESTLING']
The Music of Youth Rebellion Embraces the Family,1998-11-01,article,News,,"['Music', 'Families and Family Life']"
Mail-Order High for Students on the Go,1998-11-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'INTERNET AND WORLD WIDE WEB', 'Education and Schools']"
"Jennifer Kolber, Charles White",1998-11-01,article,News,,['Weddings and Engagements']
"Sharon Isaksen, Eric Goodman",1998-11-01,article,News,,['Weddings and Engagements']
'Lexington and Concord' Of Sex Clubs Is Shut Down,1998-11-01,article,News,,"['Shutdowns (Institutional)', 'Striptease']"
Ted Durkin and Meg Chianese,1998-11-01,article,News,,['Weddings and Engagements']
"Oui, They Agree the Subway Isn't a French Lavender Field",1998-11-01,article,News,,"['Subways', 'Transit Systems', 'Waste Materials and Disposal']"
Gen X'ers Need a Hero Like John Glenn,1998-11-01,article,Letter,,['Space']
"Christopher Dennis, Joanne Magro",1998-11-01,article,News,,['Weddings and Engagements']
Civil War Sweethearts' Letters That Paint Life on the Home Front,1998-11-01,article,Interview,,"['Books and Literature', 'Civil War (US) (1861-65)']"
Bizarre and Sad,1998-11-01,article,Letter,,"['LABOR', 'Lockouts', 'Basketball']"
URNINGS,1998-11-01,article,News,,"['Cremation', 'Public Property']"
Books in Brief: Nonfiction,1998-11-01,article,Review,,"['Reviews', 'Gambling', 'Books and Literature', 'Biographical Information']"
