headline,date,doc_type,material_type,section,keywords
"A Better Year for Trump’s Family Business (Last Year, That Is)",2020-08-01,article,News,,"['Coronavirus (2019-nCoV)', 'Hotels and Travel Lodgings', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Real Estate (Commercial)', 'Company Reports']"
Court Frees Michigan Teen Who Was Held for Skipping Online Schoolwork,2020-08-01,article,News,,"['Juvenile Delinquency', 'Decisions and Verdicts', 'Children and Childhood']"
Federal Agents Don’t Need Army Fatigues,2020-08-01,article,Editorial,,"['Demonstrations, Protests and Riots', 'Camouflage', 'Uniforms', 'Federal-State Relations (US)']"
Canada’s Key Role in Creating a Once Awaited Vaccine,2020-08-01,article,News,,['Vaccination and Immunization']
Quotation of the Day: China Wields Its Security Law to Crush Hong Kong Dissent,2020-08-01,article,Quote,,[]
"Corrections: Aug. 1, 2020",2020-08-01,article,Correction,,[]
What’s on TV Saturday: ‘Seeing America With Megan Rapinoe’ and ‘The Last Narc’,2020-08-01,article,News,,"['Television', 'Movies']"
"A School Reopens, and the Coronavirus Creeps In",2020-08-01,article,News,,"['Education (K-12)', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Teachers and School Employees']"
"Edmonton, ‘City of Champions,’ Readies for a Hockey Marathon",2020-08-01,article,News,,"['Hockey, Ice', 'Coronavirus Reopenings', 'Playoff Games', 'Coronavirus (2019-nCoV)']"
"Yasmin Monet Prince, a New Action Heroine",2020-08-01,article,News,,['ACTORS AND ACTRESSES']
"Trump’s Approval Rating, Biden V.P. Search: The Latest in the 2020 Race",2020-08-01,article,News,,"['Presidential Election of 2020', 'Coronavirus (2019-nCoV)']"
Make Pizza … On Your Grill,2020-08-01,article,News,,"['Quarantine (Life and Culture)', 'Pizza', 'Cooking and Cookbooks', 'Content Type: Service']"
How Woody Vines Do the Twist,2020-08-01,article,News,,"['Trees and Shrubs', 'Forests and Forestry', 'your-feed-science']"
The Little Fraught Schoolhouse,2020-08-01,article,News,,"['Education (K-12)', 'Private and Sectarian Schools', 'Children and Childhood', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'High Net Worth Individuals', 'Second Homes and Non-Primary Residences']"
Why a Data Breach at a Genealogy Site Has Privacy Experts Worried,2020-08-01,article,News,,"['Genealogy', 'Forensic Science', 'Genetics and Heredity', 'Computer Security', 'DNA (Deoxyribonucleic Acid)', 'Computers and the Internet', 'Cyberattacks and Hackers', 'Murders, Attempted Murders and Homicides']"
"Can Humans Give Coronavirus to Bats, and Other Wildlife?",2020-08-01,article,News,,"['Coronavirus (2019-nCoV)', 'Bats', 'your-feed-science']"
