headline,date,doc_type,material_type,section,keywords
Champagne's on Ice for the Millennium,1997-01-01,article,News,,"['Wines', 'TWENTY-FIRST CENTURY', 'New Year', 'TWO THOUSAND (YEAR)', 'CHAMPAGNE', 'ALCOHOLIC BEVERAGES']"
Tomorrow: Outlook '97,1997-01-01,article,Schedule,,[]
"Paid Notice: Deaths  LEWIS, SALLY",1997-01-01,article,Paid Death Notice,,"['LEWIS, SALLY']"
Kiwi Airlines to Fly Again,1997-01-01,article,News,,"['AIRLINES AND AIRPLANES', 'Bankruptcies']"
"Sybil Primis, 87",1997-01-01,article,Obituary; Biography,,['DEATHS']
"Despite Arts Fund Cutbacks, New York Fares Well",1997-01-01,article,News,,['Culture']
"Paid Notice: Memorials  MALIN, MILDRED",1997-01-01,article,Paid Death Notice,,"['MALIN, MILDRED']"
"California Town for Sale, Population Not Included",1997-01-01,article,News,,[]
Corrections,1997-01-01,article,Correction,,[]
Low-Fat Diet Hasn't Cured Our Medical Ills,1997-01-01,article,Letter,,"['Weight', 'Carbohydrates']"
Mother of 3 Is Arrested In a Death,1997-01-01,article,News,,"['CHILD ABUSE', 'Murders and Attempted Murders']"
"Paid Notice: Deaths  WASSERMAN, ABRAHAM",1997-01-01,article,Paid Death Notice,,"['WASSERMAN, ABRAHAM']"
"After All the Champagne, Time to Smell the Coffee",1997-01-01,article,Review,,"['RECORDINGS (AUDIO)', 'Music']"
Is the Grinch Running Bosnia's Government?,1997-01-01,article,News,,"['Islam', 'Church-State Relations', 'Christmas']"
A Tough Road Test Is Ahead For Knicks,1997-01-01,article,News,,['Basketball']
"Paid Notice: Deaths  PRIMIS, SYBIL",1997-01-01,article,Paid Death Notice,,"['PRIMIS, SYBIL']"
Sale of Forest Expected Soon,1997-01-01,article,News,,[]
Personal Health,1997-01-01,article,News,,['Mental Health and Disorders']
Correction: Business Inventories and the Economy,1997-01-01,article,Correction,,"['INVENTORIES (ECONOMIC INDICATOR)', 'Correction Stories', 'RETAIL STORES AND TRADE']"
BUSINESS DIGEST,1997-01-01,article,Summary,,[]
Mid-Season Jolt: Few New Shows From Networks,1997-01-01,article,News,,['Television']
"Paid Notice: Deaths  DENES, DR. MAGDA",1997-01-01,article,Paid Death Notice,,"['DENES, DR. MAGDA']"
"As Cold, Happy Sardines Filled Times Square, Many Natives Fled",1997-01-01,article,News,,['New Year']
The French And Germans Hear Refrain: Tighten Belts,1997-01-01,article,News,,['Economic Conditions and Trends']
Cooper Agrees to Pay $6.85 Million in Suit,1997-01-01,article,News,,"['Suits and Litigation', 'CLASS-ACTION SUITS']"
A Powerful Final Quarter Makes Wall Street's Year,1997-01-01,article,News,,['Stocks and Bonds']
"Casting for Silver Salmon, Renewing a Life",1997-01-01,article,News,,"['BREAST', 'Salmon', 'Cooking and Cookbooks', 'Cancer', 'Recipes', 'Fishing, Sport', 'Fish and Other Marine Life']"
"Helpless to Avoid Layoff, Breadwinner Seeks Aid",1997-01-01,article,News,,['NEW YORK TIMES NEEDIEST CASES FUND']
"New Year, Old Deduction",1997-01-01,article,News,,"['Taxation', 'Income Tax', 'Property Taxes']"
"Paid Notice: Deaths  ZIVIN, LEO",1997-01-01,article,Paid Death Notice,,"['ZIVIN, LEO']"
Purdue Violated Rules,1997-01-01,article,News,,"['Coaches and Managers', 'Ethics', 'Basketball']"
"Paid Notice: Deaths  FEDERICO, ANA ROSA (NEE AVALA)",1997-01-01,article,Paid Death Notice,,"['FEDERICO, ANA ROSA (NEE AVALA)']"
Class Notes,1997-01-01,article,News,,"['Colleges and Universities', 'Psychology and Psychologists', 'Crime and Criminals']"
It's Jan. 1? Where Could Clintons Be?,1997-01-01,article,News,,"['RENAISSANCE WEEKEND (HILTON HEAD, SC)']"
Metro Digest,1997-01-01,article,Schedule,,[]
Hawgood Is Suspended,1997-01-01,article,News,,"['Hockey, Ice']"
Vanguard Cuts Fees on Four Index Funds,1997-01-01,article,News,,"['Mutual Funds', 'Stocks and Bonds']"
How World Stock Market Fared in the Fourth Quarter,1997-01-01,article,Caption; Statistics,,['Economic Conditions and Trends']
From Childhood Hobby To a Creative Therapy,1997-01-01,article,News,,"['Brain', 'Juggling and Jugglers', 'Physical Therapy']"
"Paid Notice: Deaths  ELLSWORTH, MARLI",1997-01-01,article,Paid Death Notice,,"['ELLSWORTH, MARLI']"
Memo to Helms: Why and How We Need U.N.,1997-01-01,article,Letter,,[]
"Executives on the go can expect to shell out more for air fares, hotels and car rentals next year.",1997-01-01,article,News,,"['AIRLINES AND AIRPLANES', 'Executives and Management', 'HOTELS AND MOTELS', 'Prices (Fares, Fees and Rates)']"
"Leftovers Start Over, Thanks to Food Pros",1997-01-01,article,News,,"['Cooking and Cookbooks', 'Recipes', 'Catering', 'Food']"
NEWS SUMMARY,1997-01-01,article,Summary,,[]
Gingrich Hearing Is Delayed Till After Speakership Vote,1997-01-01,article,News,,['Ethics']
China to Alter Export Tariff on 18 Items,1997-01-01,article,News,,"['CASHMERE', 'International Trade and World Market', 'Customs (Tariff)', 'Textiles']"
"Paid Notice: Deaths  SHAPIRO, RALPH",1997-01-01,article,Paid Death Notice,,"['SHAPIRO, RALPH']"
Confederate Battle Flag,1997-01-01,article,Letter,,"['Flags, Emblems and Insignia', 'Automobiles', 'Blacks', 'Black People']"
"On New Year's Eve, Not Many New Yorkers",1997-01-01,article,Summary,,[]
Baseballs That Go Roller-Skating,1997-01-01,article,Review,,['Dancing']
Victimization,1997-01-01,article,Letter,,"['College Athletics', 'Colleges and Universities', 'Athletics and Sports']"
Charges Against Schott Could Affect Her Role With Reds,1997-01-01,article,News,,"['Baseball', 'Automobiles']"
"Paid Notice: Memorials  SCHEINMAN, ALAN",1997-01-01,article,Paid Death Notice,,"['SCHEINMAN, ALAN']"
Key Rates,1997-01-01,article,Statistics,,['KEY RATES (NYT COLUMN)']
GE CAPITAL SERVICES ACQUIRES ITALIAN FACTORING FIRM,1997-01-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Peter J. Roylance, 68, Researcher at Merck",1997-01-01,article,Obituary; Biography,,"['Biographical Information', 'DEATHS']"
"Paid Notice: Deaths  LIPTON, ARLENE (MASTER)",1997-01-01,article,Paid Death Notice,,"['LIPTON, ARLENE (MASTER)']"
Staying Afloat in D.C.,1997-01-01,article,Editorial,,"['Editorials', 'Finances', 'Budgets and Budgeting']"
"Paid Notice: Deaths  BLUNT, HELEN PHILLIPS",1997-01-01,article,Paid Death Notice,,"['BLUNT, HELEN PHILLIPS']"
Heating Oil and Crude Oil Climb as Cold Grips Europe,1997-01-01,article,News,,"['HEATING FUEL', 'Oil (Petroleum) and Gasoline', 'FUTURES TRADING']"
U.S. TAKES A STEP TO MAKE ITS PARKS FREER OF VEHICLES,1997-01-01,article,News,,"['AIRLINES AND AIRPLANES', 'Private Aircraft', 'Helicopters', 'Parks and Other Recreation Areas', 'National Parks, Monuments and Seashores']"
North Korea's New Message,1997-01-01,article,Editorial,,"['Editorials', 'Submarines']"
Don't Violate Rights of College Athletes,1997-01-01,article,Letter,,"['College Athletics', 'Colleges and Universities', 'Athletics and Sports', 'Crime and Criminals']"
Feminine Mystique in the Eyes of an 'Auntie Man',1997-01-01,article,Review,,['Books and Literature']
Researchers Link Artery Disease and Multiple Ovarian Cysts,1997-01-01,article,News,,"['Heart', 'CYSTS', 'Ovaries', 'Research']"
Markets Closed,1997-01-01,article,Schedule,,[]
Bonus for Lilco Stockholders if State Takes Over Debt,1997-01-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'SHOREHAM NUCLEAR POWER PLANT', 'Stocks and Bonds', 'Electric Light and Power', 'ATOMIC ENERGY']"
Cloak-and-Dagger Tale in Bogota Has German Accent,1997-01-01,article,News,,"['RANSOM', 'COLOMBIA-INTERNATIONAL RELATIONS-GERMANY', 'Kidnapping']"
"Loews leases space next to its Manhattan headquarters, with an interior passage planned.",1997-01-01,article,News,,['OFFICE BUILDINGS']
Strangling of a Little Girl Who Had Everything Stuns Boulder,1997-01-01,article,News,,['Murders and Attempted Murders']
Corrections,1997-01-01,article,Correction,,[]
Alzheimer Patients Present a Lesson On Human Dignity,1997-01-01,article,News,,"[""Alzheimer's Disease""]"
"O'Connor Regrets Quick Tongue, But Still Loves Leading the Flock",1997-01-01,article,Biography; Text,,['Biographical Information']
"Alliance or Not, Rose Is Still in the Title Chase",1997-01-01,article,News,,"['ROSE BOWL', 'Football']"
Food Notes,1997-01-01,article,News,,"['Restaurants', 'Food']"
Spain's Santander Hopes to Become No. 1 in Latin America,1997-01-01,article,News,,"['COMPANY AND ORGANIZATION PROFILES', 'Banks and Banking']"
Therapy Is a Must,1997-01-01,article,Letter,,"['College Athletics', 'Colleges and Universities', 'Athletics and Sports', 'Crime and Criminals']"
"Paid Notice: Deaths  FLYNN, REV. BR. DENNIS (BORROMEO)",1997-01-01,article,Paid Death Notice,,"['FLYNN, REV. BR. DENNIS (BORROMEO)']"
Brown May Tighten Its Rules on Alcohol,1997-01-01,article,News,,"['Colleges and Universities', 'ALCOHOLIC BEVERAGES', 'Parties (Social)']"
One Journalist Takes a Chance and Others Just Follow,1997-01-01,article,News,,"['Hostages', 'Foreign Service', 'News and News Media']"
Utility to Take A-Plant Charge,1997-01-01,article,News,,"['Electric Light and Power', 'ATOMIC ENERGY']"
Why Wall Street Bonuses Were So Big,1997-01-01,article,Summary,,[]
"In Germany, An Echo Of Uproar In Colombia",1997-01-01,article,News,,"['Espionage', 'COLOMBIA-INTERNATIONAL RELATIONS-GERMANY']"
Lilco's Reviled Chairman Emerges on Top Again in Merger,1997-01-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Prices (Fares, Fees and Rates)', 'Electric Light and Power']"
"A Waste Not, Want Not Noodle Dish",1997-01-01,article,News,,"['Cooking and Cookbooks', 'Recipes']"
"Dow Falls 101, Closing Out A Generally Exuberant Year",1997-01-01,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average']"
BT OFFICE PRODUCTS PAID $42 MILLION FOR SWEDISH OUTFIT,1997-01-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Paid Notice: Deaths  READER, JOEL HARRIS",1997-01-01,article,Paid Death Notice,,"['READER, JOEL HARRIS']"
"Now, What About Lilco's Debt?",1997-01-01,article,Editorial,,"['Mergers, Acquisitions and Divestitures', 'Editorials', 'Electric Light and Power']"
Copyright Pacts Are Still Facing Foes in Congress,1997-01-01,article,News,,"['COPYRIGHTS', 'COMPUTERS AND INFORMATION SYSTEMS', 'Treaties', 'Art']"
Transactions,1997-01-01,article,List,,['Appointments and Executive Changes']
"Paid Notice: Deaths  BARKSDALE, WALTER LANE",1997-01-01,article,Paid Death Notice,,"['BARKSDALE, WALTER LANE']"
Psychiatric Research,1997-01-01,article,Letter,,"['Children and Youth', 'Mental Health and Disorders', 'Medicine and Health', 'Research', 'Tests and Testing']"
FIRSTFEDERAL FINANCIAL IN DEAL FOR SUMMIT BANCORP,1997-01-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Paid Notice: Deaths  FINLAY, SIMONNE, (NEE PERRIER)",1997-01-01,article,Paid Death Notice,,"['FINLAY, SIMONNE, (NEE PERRIER)']"
"Iran Contributed $500,000 to Bosnian President's Election Effort, U.S. Says",1997-01-01,article,News,,"['United States International Relations', 'Elections']"
MORTON TO ADD FRENCH AND ITALIAN CONCERNS,1997-01-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
New Standards Put Stress Not on Answer but Logic,1997-01-01,article,News,,"['Mathematics', 'Standards and Standardization', 'Education and Schools', 'Science and Technology', 'Reading and Writing Skills']"
Fire Leaves Many Homeless,1997-01-01,article,News,,['FIRES AND FIREMEN']
"A Black Madonna, Remaking Herself Again",1997-01-01,article,News,,['Music']
No Headline,1997-01-01,article,Summary,,[]
"It's a Call to Arms (and Legs, as Well)",1997-01-01,article,News,,"['Playoff Games', 'Football']"
Longing for a Greasy Spoon,1997-01-02,article,News,,"['Restaurants', 'Design', 'Prices (Fares, Fees and Rates)', 'Coffee']"
"Gunman in Hebron: Unbalanced Loner, Driven by a Mission",1997-01-02,article,Summary,,[]
"And Now, From the New 'Hernia' Collection ...",1997-01-02,article,News,,"['Design', 'Steel and Iron', 'Furniture']"
CHRONICLE,1997-01-02,article,News,,"['Television', 'Radio', 'Awards, Decorations and Honors', 'News and News Media']"
"Despite Its Charms, Horror Can Pale",1997-01-02,article,Biography,,"['MOTION PICTURES', 'Biographical Information']"
"If Nets Make Deal, Gill Could Be Gone",1997-01-02,article,News,,['Basketball']
Pataki Needs to Finish Battle on H.M.O. Issues,1997-01-02,article,Letter,,"['Reform and Reorganization', 'HEALTH INSURANCE', 'Medicine and Health']"
Hong Kong Isn't on Edge Despite China Takeover,1997-01-02,article,News,,"['Foreign Investments', 'Economic Conditions and Trends']"
I Remember Larry,1997-01-02,article,Op-Ed,,"['Finances', 'Ethics', 'Elections', 'Presidential Election of 1996']"
Delay the Vote for Speaker,1997-01-02,article,Editorial,,"['Editorials', 'Biographical Information', 'Ethics']"
"Even if Times Get Tough, the Technology Industry Is Expected to Shine",1997-01-02,article,News,,"['International Trade and World Market', 'Science and Technology']"
Outlook '97,1997-01-02,article,Summary,,[]
WHAT HAPPENED: The Browser War Rages On,1997-01-02,article,News,,[]
A Not-So-Shining Moment,1997-01-02,article,News,,"['Design', 'CHROMIUM']"
"Paid Notice: Deaths  CONWAY, HEWITT A.",1997-01-02,article,Paid Death Notice,,"['CONWAY, HEWITT A.']"
"Paid Notice: Memorials  GALT, MICHAEL TRISTAN",1997-01-02,article,Paid Death Notice,,"['GALT, MICHAEL TRISTAN']"
"In Tense Balkans, Volunteers Work for Peace",1997-01-02,article,Letter,,"['Politics and Government', 'Elections', 'Demonstrations and Riots', 'Freedom and Human Rights']"
Speaker Vote Clouded,1997-01-02,article,An Analysis; News Analysis,,"['Biographical Information', 'Ethics']"
"Manning's Emotions, And Stats, Run High",1997-01-02,article,News,,"['CITRUS BOWL', 'Football']"
"A Slow, Steady Outlook From the Perspective of the Corner Office",1997-01-02,article,News,,"['Recession and Depression', 'United States Economy', 'Prices (Fares, Fees and Rates)', 'NINETEEN HUNDRED NINETY-SEVEN']"
WHAT'S AHEAD: The U.S. Engine,1997-01-02,article,News,,[]
Bus Crashes Into Building,1997-01-02,article,News,,"['Accidents and Safety', 'Buses', 'Assaults']"
Serbian Salute,1997-01-02,article,Letter,,['Politics and Government']
There's Little Hope in Sight For Treasures of St. Louis,1997-01-02,article,News,,"['Historic Buildings and Sites', 'Housing', 'ARCHITECTURE', 'RETAIL STORES AND TRADE']"
WHAT'S AHEAD: Who Will Buy DVD?,1997-01-02,article,News,,[]
The Sound of Sputtering As Rangers Meet Isles,1997-01-02,article,News,,"['Hockey, Ice']"
"Republican Fund-Raisers Found Asian Money, Too",1997-01-02,article,Letter,,"['Finances', 'Elections', 'Presidential Election of 1996', 'Asian-Americans']"
INSIDE,1997-01-02,article,Summary,,[]
CHRONICLE,1997-01-02,article,News,,"['Suspensions, Dismissals and Resignations', 'Restaurants']"
WHAT'S AHEAD: Hong Kong's New Owner,1997-01-02,article,News,,[]
"Casino Giants Roll, but It's No Sure Thing for the Others",1997-01-02,article,News,,"['Gambling', 'Casinos', 'NINETEEN HUNDRED NINETY-SEVEN']"
Cambodian Forests,1997-01-02,article,Letter,,"['Wood and Wood Products', 'Forests and Forestry', 'International Trade and World Market']"
Merger-Hungry Banks Find the Pickings Slim,1997-01-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Prices (Fares, Fees and Rates)', 'NINETEEN HUNDRED NINETY-SEVEN', 'Banks and Banking']"
"Paid Notice: Deaths  SIMKIN, HENRY",1997-01-02,article,Paid Death Notice,,"['SIMKIN, HENRY']"
Trial to Begin in Girl's Killing,1997-01-02,article,News,,"['Murders and Attempted Murders', 'Sex Crimes', 'Kidnapping']"
"Paid Notice: Deaths  GROSSMAN, MYRON (MIKE)",1997-01-02,article,Paid Death Notice,,"['GROSSMAN, MYRON (MIKE)']"
One Challenger to Cable TV Fades as Another Appears Via Satellite,1997-01-02,article,News,,"['Cable Television', 'Television', 'Satellites', 'NINETEEN HUNDRED NINETY-SEVEN']"
"A New Year's Concert Tamed, if Not Conquered",1997-01-02,article,Review,,"['Music', 'Reviews']"
Stalking the Wild Baguette,1997-01-02,article,News,,"['Automobiles', 'Design', 'UTILITY VEHICLES']"
WHAT HAPPENED: Apple Fights for Survival,1997-01-02,article,News,,[]
Undress That Chair!,1997-01-02,article,News,,"['Chairs', 'Design']"
No Headline,1997-01-02,article,News,,['QUOTATION OF THE DAY']
Quiet Doctor Finds a Mission in Assisted Suicide Court Case,1997-01-02,article,News,,"['DEATH', 'Biographical Information', 'MERCY DEATH (EUTHANASIA)', 'Doctors', 'Suicides and Suicide Attempts']"
"Paid Notice: Deaths  LOW, SHIRLEY AGNES",1997-01-02,article,Paid Death Notice,,"['LOW, SHIRLEY AGNES']"
Party's Over. Make Way For Cleaners.,1997-01-02,article,News,,"['New Year', 'Waste Materials and Disposal']"
Europeans Question the French Over Disagreements With U.S. : What's With Paris?,1997-01-02,article,News,,[]
"Season of Many Movies, but Not Many Hits",1997-01-02,article,News,,"['MOTION PICTURES', 'Finances']"
New Rules for H.M.O.'s,1997-01-02,article,News,,"['HEALTH MAINTENANCE ORGANIZATIONS', 'Medicine and Health']"
WHAT HAPPENED: Latin America Grows,1997-01-02,article,News,,[]
Those Vicious Business Cycles: Tamed but Not Quite Slain,1997-01-02,article,Chronology,,"['United States Economy', 'Prices (Fares, Fees and Rates)', 'Income']"
