headline,date,doc_type,material_type,section,keywords
A Year Full of Missteps Is Finally Over,2012-01-01,article,News,,['Athletics and Sports']
Serviceman Held for Carrying Explosives Into Texas Airport,2012-01-01,article,News,,"['Airport Security', 'AIRPORTS', 'Bombs and Explosives', 'United States Defense and Military Forces']"
Picturing How Ryan Brothers Could Settle  Family Business,2012-01-01,article,News,,['Football']
Experts Weigh In on Outside Groups’ Pro-Gingrich Spots,2012-01-01,article,News,,"['Campaign Finance', 'Citizens United v Federal Election Commission (Supreme Court Decision)', 'News and News Media', 'Political Advertising', 'Presidential Election of 2012']"
An Unlikely Group Rebels Against Preservation Districts,2012-01-01,article,News,,"['Historic Buildings and Sites', 'Restoration and Renovation', 'ARCHITECTURE', 'Law and Legislation', 'Building (Construction)', 'Politics and Government']"
Money Refused Could Become Money Owed,2012-01-01,article,News,,"['Juvenile Delinquency', 'Budgets and Budgeting']"
"Simms Taback, Author of Wry Children’s Books, Dies at 79",2012-01-01,article,Obituary (Obit),,"['Books and Literature', 'Children and Childhood', 'Deaths (Obituaries)', 'Writing and Writers']"
Fancy Footwork for the Raiders and 49ers,2012-01-01,article,News,,['Football']
"This Time, Wisconsin Is Ready",2012-01-01,article,News,,"['Bowl Games', 'College Athletics', 'Football', 'New Year', 'Rose Bowl (Football Game)']"
"For a Second Night, Vehicles Are Set Ablaze in the Los Angeles Area",2012-01-01,article,News,,"['ARSON', 'Fires and Firefighters', 'Automobiles']"
Girl in a Fishbowl,2012-01-01,article,News,,['NIGHTCLUBS AND CABARETS']
"If 2011 Was Any Indication, Hold On to Your Hats in 2012",2012-01-01,article,News,,"['Drought', 'Health Insurance and Managed Care', 'Education (K-12)', 'Immigration and Emigration', 'Politics and Government', 'State Legislatures', 'Budgets and Budgeting']"
Norah Jones and the Music She Loves,2012-01-01,article,News,,"['Country Music', 'Music']"
Romney and Paul Ahead in New Iowa Poll,2012-01-01,article,News,,"['Polls and Public Opinion', 'Primaries and Caucuses']"
