headline,date,doc_type,material_type,section,keywords
An 11-Hour Cleanup Of Asbestos in Brooklyn,1998-04-01,article,News,,"['Hazardous and Toxic Substances', 'Asbestos']"
Playwrights in Midlife Explore the Troubled Worlds of Children,1998-04-01,article,News,,"['Humana Festival of New American Plays', 'Festivals', 'Children and Youth', 'Theater']"
Suffolk Legislature Orders Lilco Takeover on Ballot,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Electric Light and Power', 'Elections', 'Referendums']"
"Paid Notice: Deaths  ABZUG, BELLA",1998-04-01,article,Paid Death Notice,,[]
The Genesis Of an Idea?,1998-04-01,article,News,,"['MOTION PICTURES', 'Academy Awards (Oscars)', 'Awards, Decorations and Honors']"
TRESCOM REJECTS HIGHER BID FROM IDT FOR PRIMUS'S OFFER,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Despite Clash, Giuliani Reappoints Campaign Finance Chief",1998-04-01,article,News,,"['Appointments and Executive Changes', 'Finances', 'Elections']"
"Paid Notice: Deaths  POCHAPIN, ANNE RUBEN",1998-04-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  CAMPBELL, CHARLES S.",1998-04-01,article,Paid Death Notice,,[]
Clinton Seeking Wide Privileges In Starr Inquiry,1998-04-01,article,News,,"['Executive Privilege, Doctrine of', 'Impeachment', 'Ethics', 'AIDES AND EMPLOYEES']"
Sentence Is Seen as Sign of Judge's Independence,1998-04-01,article,News,,"['Social Conditions and Trends', 'JEWS', 'Murders and Attempted Murders', 'Blacks', 'Black People', 'Sentences (Criminal)', 'Hasidism']"
Biological Arms Threat,1998-04-01,article,Letter,,['Biological and Chemical Warfare']
By the Book; Southeast Asia in Color and Taste,1998-04-01,article,News,,"['Reviews', 'Cooking and Cookbooks', 'Books and Literature', 'Recipes']"
RUBBERMAID TO SELL BRANDS TO DECORA FOR $62.5 MILLION,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Paid Notice: Deaths  KARGER, MORTIMER DAVID",1998-04-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  SCALIA, NELSON J.",1998-04-01,article,Paid Death Notice,,[]
Decision Is Issued Weeks After the Death of Its Author,1998-04-01,article,News,,"['Education and Schools', 'Building (Construction)']"
Midlist Writers' Loss; Clout of Retailers,1998-04-01,article,Letter,,['Books and Literature']
Footlights,1998-04-01,article,News,,"['Music', 'MOTION PICTURES', 'Television', 'Biographical Information', 'Women', 'Musical Instruments', 'Awards, Decorations and Honors', 'Dancing', 'Theater', 'Homosexuality']"
Corrections,1998-04-01,article,Correction,,"['NAZI POLICIES TOWARD JEWS AND OTHER MINORITIES', 'Correction Stories']"
Greek Orthodox Church Icons Ravaged in the Turkish Part of Cyprus,1998-04-01,article,News,,"['Robberies and Thefts', 'Art']"
"Paid Notice: Deaths  CHAN, MARIAN. (NEE NG)",1998-04-01,article,Paid Death Notice,,[]
THE MARKETS: Market Place; A quarter of rich mergers dilutes the Asia effect on Wall St.,1998-04-01,article,News,,"['Records and Achievements', 'Mergers, Acquisitions and Divestitures', 'Stocks and Bonds']"
"In Reversal, Torricelli Opposes Tunnel Plan",1998-04-01,article,News,,"['Bridges and Tunnels', 'Floods']"
United Technologies to Cut Jobs at Carrier,1998-04-01,article,News,,"['LABOR', 'Finances', 'Layoffs and Job Reductions']"
"Paid Notice: Deaths  MARIANI, REVEREND CHARLES J.",1998-04-01,article,Paid Death Notice,,[]
"Celebrating Passover, the Prix Fixe Way",1998-04-01,article,News,,"['JEWS', 'Restaurants', 'Passover']"
Clinton vs. Starr: Epic Battle Over the Trivial; A Big Yawn,1998-04-01,article,Letter,,[]
"Hospitals Aren't Candid On Poor Care, A Study Says",1998-04-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'Doctors', 'Medicine and Health', 'Hospitals']"
"Political Memo; Bold and Brassy, She Defined The Combative New Yorker",1998-04-01,article,Biography,,['Biographical Information']
Plan to Toughen Drunken Driving Laws Suffers Blow in House,1998-04-01,article,News,,"['Beer', 'Restaurants', 'Roads and Traffic', 'Law and Legislation', 'Lobbying and Lobbyists', 'ALCOHOLIC BEVERAGES', 'Drunken and Reckless Driving']"
"For Middle Class, New York Shrinks as Home Prices Soar",1998-04-01,article,News,,"['Housing', 'Renting and Leasing', 'Prices (Fares, Fees and Rates)', 'Economic Conditions and Trends']"
Mayor Defies Bar Association And Reappoints Queens Judge,1998-04-01,article,News,,"['Appointments and Executive Changes', 'Courts', 'Family Courts']"
Cornell Professor Fights a Slander Suit,1998-04-01,article,News,,"['LABOR', 'Suits and Litigation', 'Libel and Slander', 'Nursing Homes']"
Calendar,1998-04-01,article,Schedule,,[]
Bella Abzug,1998-04-01,article,Editorial,,"['Editorials', 'Women', 'Feminist Movement', 'Deaths (Obituaries)']"
Hong Kong Cuts Back Land Sale Program,1998-04-01,article,News,,"['Prices (Fares, Fees and Rates)', 'Real Estate']"
German Plane Found at Fault In Collision With Air Force Jet,1998-04-01,article,News,,"['Accidents and Safety', 'AIRLINES AND AIRPLANES', 'Military Aircraft', 'AIR FORCES']"
Food Stuff,1998-04-01,article,News,,"['JEWS', 'Caviar', 'Passover', 'Biographical Information', 'Labeling and Labels', 'Catering', 'ALCOHOLIC BEVERAGES', 'Food']"
"Paid Notice: Deaths  OROFINO, MICHAEL J.",1998-04-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  MANDRA, DOMINICK J.",1998-04-01,article,Paid Death Notice,,[]
2 On-Line Accounts Find New Homes,1998-04-01,article,News,,['ACCOUNT CHANGES']
Tokyo Takes Stock in Its Troubled Banks,1998-04-01,article,News,,"['ACCOUNTING AND ACCOUNTANTS', 'Finances', 'Economic Conditions and Trends', 'Banks and Banking']"
"Paid Notice: Deaths  ROBINS, IRWIN",1998-04-01,article,Paid Death Notice,,[]
The Backlash in the House,1998-04-01,article,Editorial,,"['Reform and Reorganization', 'Editorials', 'Finances', 'Ethics', 'Law and Legislation', 'Elections']"
"Commercial Real Estate; For Graybar, Restoring a Lost Luster",1998-04-01,article,News,,"['Restoration and Rehabilitation', 'GRAYBAR BUILDING (NYC)', 'OFFICE BUILDINGS']"
The Unanswered Question,1998-04-01,article,Letter,,"['Restaurants', 'ALCOHOLIC BEVERAGES', 'Tips and Tipping']"
Democrats Offer Health Care Bill That Has Patients' Bill of Rights,1998-04-01,article,News,,"['HEALTH MAINTENANCE ORGANIZATIONS AND MANAGED CARE', 'HEALTH INSURANCE', 'Medicine and Health', 'Law and Legislation', 'Regulation and Deregulation of Industry']"
Unprepared for Unseasonal Warmth,1998-04-01,article,News,,['Weather']
Florida Fans Hail the Champion (Or at Least What's Left of It),1998-04-01,article,News,,['Baseball']
Brawley Trial Plaintiff Calls Sharpton Reckless,1998-04-01,article,News,,"['Sex Crimes', 'Suits and Litigation', 'Libel and Slander']"
Kiner Fighting Bell's Palsy,1998-04-01,article,News,,['Baseball']
Reviews/Fashion; Sportswear With an Individual Stamp,1998-04-01,article,Review,,"['Reviews', 'APPAREL']"
Indian Widows' Lot; Missing a Mark,1998-04-01,article,Letter,,"['Hinduism', 'Women']"
"Paid Notice: Deaths  CONROY, REV. EDWARD G.F.",1998-04-01,article,Paid Death Notice,,[]
Black and Hispanic Admissions Off Sharply at U. of California,1998-04-01,article,News,,"['AFFIRMATIVE ACTION', 'Indians, American', 'Blacks', 'Black People', 'Colleges and Universities', 'ENROLLMENT', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'Hispanic-Americans', 'Referendums']"
INSIDE,1998-04-01,article,Summary,,[]
"A Dated War, a Modern Peace",1998-04-01,article,Editorial,,"['International Relations', 'International Trade and World Market', 'BOUNDARIES AND TERRITORIAL ISSUES', 'Editorials', 'Treaties', 'ECUADOR-INTERNATIONAL RELATIONS-PERU', 'Economic Conditions and Trends']"
Corrections,1998-04-01,article,Correction,,"['Sex', 'Impotence', 'Correction Stories']"
Divided Campus Prepares For an Address by Jeffries,1998-04-01,article,News,,"['JEWS', 'Blacks', 'Black People', 'Colleges and Universities', 'Demonstrations and Riots']"
Clinton vs. Starr: Epic Battle Over the Trivial; Not Iran-Contra,1998-04-01,article,Letter,,[]
Closing Arguments Made In L.I. Beating Case,1998-04-01,article,News,,"['Murders and Attempted Murders', 'Blacks', 'Black People']"
"Bella Abzug, 77, Congresswoman And a Founding Feminist, Is Dead",1998-04-01,article,Obituary; Biography,,"['Biographical Information', 'Women', 'Feminist Movement', 'Deaths (Obituaries)']"
Senate Panel Unanimously Approves Sweeping Changes for I.R.S.,1998-04-01,article,News,,"['Taxation', 'Law and Legislation']"
Malaysian Shake-Up Of Finance Companies,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Economic Conditions and Trends', 'Banks and Banking']"
House Leaves Finance Law Of 30's Intact,1998-04-01,article,News,,"['GLASS-STEAGALL ACT', 'Mergers, Acquisitions and Divestitures', 'Insurance', 'Credit Unions', 'Law and Legislation', 'Regulation and Deregulation of Industry', 'Decisions and Verdicts', 'Banks and Banking']"
"TV News in Schools Costs $1.8 Billion in Class Time, Study Says",1998-04-01,article,News,,"['Television', 'Education and Schools']"
Ladbroke Acquisition Under Antitrust Review,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'ANTITRUST ACTIONS AND LAWS', 'Gambling', 'MONOPOLIES']"
"Great-Grandmother, 88, Charged in Man's Death",1998-04-01,article,News,,['Murders and Attempted Murders']
Wine Talk; A Passionate Presence in the Rhone Valley,1998-04-01,article,News,,"['Wines', 'ALCOHOLIC BEVERAGES']"
"Judge Suppresses Evidence in Drug Case, Questioning the Validity of a Legal Consent",1998-04-01,article,News,,"['Spanish Language', 'Search and Seizure', 'English Language', 'Hispanic-Americans', 'Drug Abuse and Traffic', 'Decisions and Verdicts']"
Merging German Banks Report a Profit Rise,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Company Reports', 'Banks and Banking']"
Clinton vs. Starr: Epic Battle Over the Trivial; Status Poses a Risk,1998-04-01,article,Letter,,"['LABOR', 'Sexual Harassment', 'Feminist Movement']"
"A Corporate Son Remakes Danone; By Focusing on Best-Selling Brands, French Food Maker Grows Globally",1998-04-01,article,Biography,,"['COMPANY AND ORGANIZATION PROFILES', 'Biographical Information']"
THE MARKETS: COMMODITIES,1998-04-01,article,News,,"['Corn', 'Prices (Fares, Fees and Rates)', 'Futures and Options Trading', 'Grain']"
Pirelli Stops Talks For Cable Maker Stake,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
Clinton vs. Starr: Epic Battle Over the Trivial; Other Delay Tactics,1998-04-01,article,Letter,,['Courts']
A Requiem for Flower-Child Idealism,1998-04-01,article,Review,,"['Reviews', 'Theater']"
QUOTATION OF THE DAY,1998-04-01,article,News,,['QUOTATION OF THE DAY']
SLH TO PAY $535 MILLION FOR ALL OF SYNTROLEUM,1998-04-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
"How good is business? It's so good that good workers are very hard to find, and to keep.",1998-04-01,article,News,,"['LABOR', 'ADVERTISING', 'Wages and Salaries', 'INDUSTRY PROFILES']"
Clinton vs. Starr: Epic Battle Over the Trivial; Selective Memory,1998-04-01,article,Letter,,"['United States Politics and Government', 'Executive Privilege, Doctrine of']"
On the Road to Talks: Israeli Pace Annoys U.S.,1998-04-01,article,An Analysis; News Analysis,,"['United States International Relations', 'Palestinians', 'ISRAEL-INTERNATIONAL RELATIONS-US']"
The Chef,1998-04-01,article,Series,,"['Cooking and Cookbooks', 'Surveys and Series', 'Recipes']"
Crew Delays Plan to Keep Schools Open All Year Long,1998-04-01,article,News,,"['Education and Schools', 'Teachers and School Employees']"
COMPANY BRIEFS,1998-04-01,article,News,,[]
"Paid Notice: Deaths  KRAUT, NATHAN, M.D.",1998-04-01,article,Paid Death Notice,,[]
Botswana Is Pleased To Be Host To Clinton,1998-04-01,article,News,,"['United States International Relations', 'Treaties', 'Deserts', 'BOTSWANA-INTERNATIONAL RELATIONS-US']"
Team Wobegon,1998-04-01,article,News,,['Theater']
Key Rates,1998-04-01,article,Statistics,,['KEY RATES (NYT COLUMN)']
A Waltz on Ice: Isles Go Through Motions,1998-04-01,article,News,,"['Hockey, Ice']"
Prices Up on Signs of Sound Economy and Scant Price Pressure,1998-04-01,article,News,,"['Finances', 'Interest Rates', 'Government Bonds']"
Taiwan Steelmaker Cuts Its Prices,1998-04-01,article,News,,"['International Trade and World Market', 'Prices (Fares, Fees and Rates)', 'Steel and Iron']"
Food Chain,1998-04-01,article,Question,,[]
Albania Calls In European Monitors to Watch Kosovo Border,1998-04-01,article,News,,['Politics and Government']
"W. Benson Terry, 76, Character Actor",1998-04-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
Memorial Service Held for Arkansas Victims,1998-04-01,article,News,,"['Murders and Attempted Murders', 'Education and Schools']"
Spurs Make Short Work Of Bewildered Knicks,1998-04-01,article,News,,['Basketball']
"Maria Grandy, 61, Ballet Coach And Head of Notation Bureau",1998-04-01,article,Obituary; Biography,,"['Biographical Information', 'Dancing', 'Deaths (Obituaries)']"
TRANSACTIONS,1998-04-01,article,List,,[]
Corrections,1998-04-01,article,Correction,,"['Correction Stories', 'Theater']"
"Athelstan Spilhaus, 86, Dies; Inventor With Eye on Future",1998-04-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
Hong Kong Journal; A Bit of the Old Empire Shows Britons the Door,1998-04-01,article,News,,"['IMMIGRATION AND REFUGEES', 'Visas']"
The Minimalist; A Breton Detour for Poached Fish,1998-04-01,article,News,,"['Cooking and Cookbooks', 'Recipes', 'Fish and Other Marine Life']"
Ciampi Rejects Fears That It Won't Be Able to Keep Up Its Recovery : Italy Defends Its Eligibility for Euro,1998-04-01,article,News,,[]
Jones Judge Warns About Witness Disclosure,1998-04-01,article,News,,"['Suits and Litigation', 'Sexual Harassment']"
Journal; 'King Of the World',1998-04-01,article,Op-Ed,,"['Suspensions, Dismissals and Resignations', 'MOTION PICTURES']"
Clinton's Contrition,1998-04-01,article,An Analysis; News Analysis,,"['United States International Relations', 'Slavery', 'AFRICA-INTERNATIONAL RELATIONS-US']"
A Step Ahead of the Government,1998-04-01,article,An Analysis; News Analysis,,"['Mergers, Acquisitions and Divestitures', 'ANTITRUST ACTIONS AND LAWS', 'UNITED STATES ARMAMENT AND DEFENSE']"
Off the Menu,1998-04-01,article,News,,['Restaurants']
Oops! Misadventures at the Table,1998-04-01,article,News,,"['Accidents and Safety', 'Restaurants']"
Senators Say Tobacco Bill Won't Be Softened,1998-04-01,article,News,,"['Law and Legislation', 'Smoking and Tobacco']"
"Paid Notice: Memorials  ROTH, MURRAY",1998-04-01,article,Paid Death Notice,,[]
Scavenging For Humanity Amid Cruelty,1998-04-01,article,Review,,"['MOTION PICTURES', 'Reviews', 'NEW DIRECTORS/NEW FILMS (FESTIVAL)']"
"Paid Notice: Deaths  NANNI, LOUIS F.",1998-04-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  RAY, JAMES A.",1998-04-01,article,Paid Death Notice,,[]
"Young, Sassy and Ashamed of Nothing",1998-04-01,article,Review,,"['MOTION PICTURES', 'Reviews']"
