headline,date,doc_type,material_type,section,keywords
Uptown Girl,2004-02-01,article,News,,"['Social Conditions and Trends', 'Books and Literature']"
Letters,2004-02-01,article,Letter,,[]
"Another Fall, Another Uplift",2004-02-01,article,Letter,,"['Accidents and Safety', 'Subways', 'Transit Systems']"
Film Listings,2004-02-01,article,Results Listing,,['MOTION PICTURES']
Eclectic Menu Unveiled Behind Curtains,2004-02-01,article,Review,,"['Reviews', 'Restaurants']"
Two Different Approaches To Illegal Immigrants,2004-02-01,article,Letter,,"['Bilingual Education', 'Education and Schools', 'English Language']"
Waterfront Puzzle: Putting the Pieces Together,2004-02-01,article,News,,"['Walking', 'Area Planning and Renewal', 'FACTORIES AND INDUSTRIAL PLANTS', 'Land Use Policies']"
A Bishop Pair Is Always Better? Tell It to This Powerful Knight,2004-02-01,article,News,,['Chess']
Doctor in Italy Tries to Ease Pain of an African Tradition,2004-02-01,article,News,,"['IMMIGRATION AND REFUGEES', 'Hospitals', 'Female Genital Mutilation']"
Mayor Visits Station Of Officer in Killing,2004-02-01,article,News,,"['Police Brutality and Misconduct', 'Police']"
Budgets Of Mass Destruction,2004-02-01,article,Op-Ed,,"['Taxation', 'Finances', 'Budgets and Budgeting']"
The Nation: Better Halves; Presidential Hopefuls Need a Yin for Their Yang,2004-02-01,article,News,,"['Women', 'Presidential Election of 2004']"
Corrections,2004-02-01,article,Correction,,['Correction Stories']
BUSH TO BACK OFF SOME INITIATIVES FOR BUDGET PLAN,2004-02-01,article,News,,"['Taxation', 'Vetoes (US)', 'Finances', 'ELECTION ISSUES', 'Budgets and Budgeting']"
"Paid Notice: Deaths   FLASTER, DOROTHY",2004-02-01,article,Paid Death Notice,,[]
Editorial Observer; Broken Hoop Dreams for the Basketball Players of Coney Island,2004-02-01,article,Editorial,,"['Blacks', 'Black People', 'Books and Literature', 'Urban Areas', 'Basketball', 'Scholarships and Fellowships']"
MOVIES: CRITIC'S CHOICE,2004-02-01,article,News,,[]
What Word Describes A Father Best?,2004-02-01,article,Letter,,"['Families and Family Life', 'Drug Abuse and Traffic']"
The Dog in the Fight,2004-02-01,article,Letter,,"['Dogs', 'PIT BULLS (DOGS)']"
In Praise of the Youthful Codgers,2004-02-01,article,News,,"['Music', 'Biographical Information']"
Introduction,2004-02-01,article,Letter,,[]
Jacksons Fans; Jackie Hoffman; Female Conductors; The Apprentice,2004-02-01,article,Letter,,"['Music', 'Rock Music', 'Classical Music', 'Television']"
"Deficits, Fruit Flies and the Beltway",2004-02-01,article,Op-Ed,,"['Military Bases and Installations', 'Ethanol', 'BUREAUCRATIC RED TAPE', 'Oil (Petroleum) and Gasoline', 'Finances', 'Budgets and Budgeting', 'Foreign Aid', 'UNITED STATES ARMAMENT AND DEFENSE']"
Bond Referendum Roils Tarrytowns District,2004-02-01,article,News,,"['Education and Schools', 'Restoration and Rehabilitation', 'Government Bonds', 'Referendums']"
"Paid Notice: Deaths   RUSSO, SERAFINA",2004-02-01,article,Paid Death Notice,,[]
THE GUIDE,2004-02-01,article,Schedule,,[]
Gardening and Cooking. Of Course.,2004-02-01,article,News,,"['Wines', 'Cooking and Cookbooks', 'Gardens and Gardening', 'ALCOHOLIC BEVERAGES', 'Trade Shows and Fairs']"
NEWS SUMMARY,2004-02-01,article,Summary,,[]
Corrections,2004-02-01,article,Correction,,"['MOBILE HOMES', 'Housing', 'Correction Stories']"
"On the Upper West Side, Taking Spanish Baby Steps",2004-02-01,article,News,,"['Spanish Language', 'Education and Schools', 'Education (Pre-School)']"
A 10-Year-Long Art History Course,2004-02-01,article,News,,['Art']
