headline,date,doc_type,material_type,section,keywords
A Grandeur Inspired by the Past,2002-02-01,article,News,,['ARCHITECTURE']
Ida Applebroog,2002-02-01,article,Review,,"['Reviews', 'Art']"
"Paid Notice: Deaths  SILVERSTEIN, LEO",2002-02-01,article,Paid Death Notice,,[]
"Forum as Solidarity: Thanks, Anyway",2002-02-01,article,Letter,,"['WORLD ECONOMIC FORUM', 'Economic Conditions and Trends', 'Terrorism']"
World Business Briefing | Europe: France: Profit For Boat Builder,2002-02-01,article,News,,['Finances']
Technology Briefing | Hardware: NEC Doubles Loss Forecast,2002-02-01,article,News,,['Finances']
"Paid Notice: Deaths  CHENEY, REV. FRANCIS X.",2002-02-01,article,Paid Death Notice,,[]
Russian Says Kremlin Faked 'Terror Attacks',2002-02-01,article,News,,"['Explosions', 'Politics and Government', 'Civil War and Guerrilla Warfare', 'Terrorism']"
Details Emerge On Viacom Rift Amid Denials That One Exists,2002-02-01,article,News,,"['Suspensions, Dismissals and Resignations', 'Boards of Directors', 'Biographical Information']"
Sports of The Times; A Mixed and Wide-Open Bag in the East,2002-02-01,article,News,,"['SPORTS OF THE TIMES (TIMES COLUMN)', 'Basketball']"
"Seized Afghan Files Show Intent, Not Plans",2002-02-01,article,News,,"['World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'United States International Relations', 'Hijacking', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
What Will Downtown Look Like?,2002-02-01,article,Letter,,"['World Trade Center (NYC)', 'Area Planning and Renewal', 'Terrorism']"
Auditor Term Limits,2002-02-01,article,Op-Ed,,"['ACCOUNTING AND ACCOUNTANTS', 'Ethics', 'Stocks and Bonds', 'Bankruptcies']"
"Paid Notice: Deaths  GUINNESS, MURTOGH D.",2002-02-01,article,Paid Death Notice,,[]
"Paid Notice: Deaths  MORATH, INGE",2002-02-01,article,Paid Death Notice,,[]
Billionaire? Supermodel? You're Not Invited,2002-02-01,article,News,,"['Celebrities', 'Parties (Social)', 'Economic Conditions and Trends']"
"Paid Notice: Memorials  DONOFRIO, MICHAEL T.",2002-02-01,article,Paid Death Notice,,[]
"In October Interview, bin Laden Hinted at Role",2002-02-01,article,News,,"['Biological and Chemical Warfare', 'World Trade Center (NYC)', 'AIRLINES AND AIRPLANES', 'ANTHRAX', 'Hijacking', 'Terrorism']"
Main Opponent to Hewlett-Compaq Merger Goes Public,2002-02-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'ANTITRUST ACTIONS AND LAWS', 'Boards of Directors', 'Biographical Information', 'Regulation and Deregulation of Industry', 'Computers and the Internet']"
"Paid Notice: Deaths  MCCARTHY, CATHERINE T. (NEE THELLUSSON)",2002-02-01,article,Paid Death Notice,,[]
"U.S. Economy Sheds More Jobs, but Jobless Rate Falls to 5.6%",2002-02-01,article,News,,"['Banks and Banking', 'Interest Rates', 'Stocks and Bonds', 'Terrorism']"
National Briefing | Northwest: Oregon: Students Protest Proposed Cuts,2002-02-01,article,News,,"['Education and Schools', 'Finances', 'Budgets and Budgeting', 'Demonstrations and Riots']"
"Paid Notice: Deaths  OLSHIN, SEYMOUR, M.D.",2002-02-01,article,Paid Death Notice,,[]
"Two, Three, Many?",2002-02-01,article,Op-Ed,,"['ACCOUNTING AND ACCOUNTANTS', 'Ethics', 'Stocks and Bonds', 'Company Reports', 'Bankruptcies']"
Los Angeles Enters Fray as Tyson-Lewis Site,2002-02-01,article,News,,['Boxing']
"High School Drops Its A.P. Courses, And Colleges Don't Seem to Mind",2002-02-01,article,News,,"['Education and Schools', 'Teachers and School Employees']"
Hollywood as Biographer,2002-02-01,article,News,,"['MOTION PICTURES', 'RECORDINGS (VIDEO)']"
Metro Briefing,2002-02-01,article,News,,"['Suits and Litigation', 'IMMIGRATION AND REFUGEES', 'Children and Youth', 'ADOPTIONS']"
Mexico's Supreme Court Demanding Inquiry Into '68 Massacre,2002-02-01,article,News,,"['ARMAMENT, DEFENSE AND MILITARY FORCES', 'Demonstrations and Riots', 'Freedom and Human Rights']"
U.S. Troops Begin Exercises In Philippines,2002-02-01,article,News,,"['United States International Relations', 'Civil War and Guerrilla Warfare', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
World Briefing | Europe: Ireland: Suspected Case Of Assisted Suicide,2002-02-01,article,News,,"['Death and Dying', 'Suicides and Suicide Attempts']"
DINER'S JOURNAL,2002-02-01,article,Review,,"['Reviews', 'Restaurants']"
Lynda Benglis,2002-02-01,article,Review,,"['Reviews', 'Art']"
"Officers, Primed for Demonstrations, Find Few to Police",2002-02-01,article,News,,"['WORLD ECONOMIC FORUM', 'Economic Conditions and Trends', 'Demonstrations and Riots']"
"Louise Nevelson, Sacred Monster, Takes a Bow",2002-02-01,article,Review,,"['Reviews', 'Theater']"
POP AND JAZZ GUIDE,2002-02-01,article,Schedule,,[]
New Stem Cell Source Called Possible,2002-02-01,article,News,,"['Stem Cells', 'Fetal Tissue', 'Medicine and Health', 'Research']"
"In Many Films, Something Just Doesn't Click",2002-02-01,article,News,,"['Accidents and Safety', 'Automobiles', 'Automobile Safety Features and Defects', 'Seat Belts']"
