headline,date,doc_type,material_type,section,keywords
The Makeover,2009-01-01,multimedia,Slideshow,,"['Housing', 'Restoration and Rehabilitation']"
Exposing the Bare Bones,2009-01-01,multimedia,Slideshow,,"['ARCHITECTURE', 'Housing', 'Restoration and Rehabilitation']"
Times Square Spectacular,2009-01-01,article,News,,[]
The Orchestration of the Chain Gang,2009-01-01,article,News,,['Football']
Schwarzenegger Proposes Budget,2009-01-01,article,News,,['Budgets and Budgeting']
"For Buyout Firms, More Pain in 2009",2009-01-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'United States Economy', 'Private Equity', 'Credit']"
Zune’s Internal Clock Gets in a Tizzy,2009-01-01,article,Web Log,,[]
Zune’s Internal Clock Gets in a Tizzy,2009-01-01,article,News,,[]
Applications for Colleges Clog System,2009-01-01,article,News,,"['Colleges and Universities', 'ADMISSIONS STANDARDS', 'Computers and the Internet']"
Treasury Expands Possibilities for Aiding Auto Industry,2009-01-01,article,News,,"['Subprime Mortgage Crisis', 'Automobiles']"
"Police Patrols, With Smiles That Never Tire",2009-01-01,article,News,,"['Air Pollution', 'Roads and Traffic', 'Motorcycles, Motor Bikes and Motorscooters', 'Police']"
"In Shaky Job Climate, Busy Days for a Public Workers’ Newspaper",2009-01-01,article,News,,"['Newspapers', 'Organized Labor', 'Layoffs and Job Reductions', 'LABOR']"
Murder Case Dropped After MetroCard Verifies Alibi,2009-01-01,article,News,,"['MetroCard (NYC)', 'United States Attorneys', 'Decisions and Verdicts', 'Murders and Attempted Murders']"
Early Data Shows Holiday Sales Fell 2.3%,2009-01-01,article,News,,"['RETAIL STORES AND TRADE', 'Sales', 'Holidays and Special Occasions', 'Recession and Depression']"
"With Time to Prepare, Top-Seeded Giants Adjust to Being the Hunted",2009-01-01,article,News,,"['Football', 'Playoff Games']"
"From Deep Sorrows to a Clown’s Delight, and Back Again",2009-01-01,article,News,,"['Depression (Mental)', 'Clowns', 'Mental Health and Disorders']"
"Jack D. Kuehler, Former I.B.M. President, Dies at 76",2009-01-01,article,Obituary (Obit),,"['Executives and Management', 'Deaths (Obituaries)']"
Fannie Mae Seeks to Force Mortgage Buyback,2009-01-01,article,Brief,,[]
A Rush Into Marriage on the Last Day of the Year,2009-01-01,article,News,,"['Weddings and Engagements', 'New Year']"
Senate Panels Set Hearings on Selections for Cabinet,2009-01-01,article,News,,"['United States Politics and Government', 'Appointments and Executive Changes']"
Names of the Dead,2009-01-01,article,List,,"['UNITED STATES ARMAMENT AND DEFENSE', 'Iraq War (2003- )']"
Bloggingheads: What's Israel Thinking?,2009-01-01,multimedia,Video,,[]
"Driven by Instinct, Nets’ Harris Crashes Elite Rank",2009-01-01,article,News,,['Basketball']
Judge Denies MGA’s Request on Bratz Dolls,2009-01-01,article,Brief,,"['Decisions and Verdicts', 'Bratz (Doll)']"
"The State of Courts, and a Plea for a Raise",2009-01-01,article,News,,"['Judges', 'Wages and Salaries', 'Federal District Courts']"
Approval Given for New Jersey Rail Bridges,2009-01-01,article,News,,"['Roads and Traffic', 'Bridges and Tunnels']"
"With Cowher Out of Mix, Jets Restructure Search",2009-01-01,article,News,,['Football']
Error Seen in E.P.A. Report on Contaminant,2009-01-01,article,News,,[]
"Green Zone, Heart of U.S. Occupation, Reverts to Iraqi Control",2009-01-01,article,News,,"['Status of Forces Agreements', 'Iraq War (2003- )']"
Back to Bare Ground,2009-01-01,article,Editorial,,"['Editorials', 'Snow and Snowstorms', 'Seasons and Months', 'New Year']"
"Buying Less Expensive Wine, and More of It",2009-01-01,article,News,,"['RETAIL STORES AND TRADE', 'Consumer Behavior', 'Wines', 'ALCOHOLIC BEVERAGES', 'United States Economy', 'Champagne (Wine)']"
Cabbie Is Shot to Death on Duty in Coney Island,2009-01-01,article,News,,"['Taxicabs and Taxicab Drivers', 'Murders and Attempted Murders']"
Move to Increase Logging on Oregon Land,2009-01-01,article,News,,"['Forests and Forestry', 'Logging Industry', 'Environment', 'Owls']"
The Evil Behind the Smiles,2009-01-01,article,Op-Ed,,"['Sexual Slavery', 'Prostitution', 'Kidnapping', 'Slavery', 'Human Trafficking']"
Where Police Work Has a Tinge of Sci-Fi,2009-01-01,article,News,,"['Crime and Criminals', 'Computers and the Internet']"
"A Year Ticks Over, and Zunes Get Hiccups",2009-01-01,article,News,,"['Digital Audio Players', 'Computers and the Internet']"
Sen. Webb’s Call for Prison Reform,2009-01-01,article,Editorial,,"['Editorials', 'United States Politics and Government', 'Prisons and Prisoners', 'Law and Legislation']"
New Year’s Day,2009-01-01,article,Brief,,[]
"An Egyptian Border Town’s Commerce, Conducted via Tunnels, Comes to a Halt",2009-01-01,article,News,,"['Palestinians', 'Smuggling']"
Connecticut Bank Is Drawn Into Madoff Scandal,2009-01-01,article,News,,"['Ponzi Schemes', 'Frauds and Swindling']"
Attacks Continue in Gaza Conflict,2009-01-01,multimedia,Video,,[]
City Settles Sex Harassment Case at Department for Aging,2009-01-01,article,News,,"['Discrimination', 'Sexual Harassment', 'Suits and Litigation']"
Lottery Numbers,2009-01-01,article,List,,[]
Looking Out for Unique Possibilities,2009-01-01,article,Letter,,[]
In the Cold,2009-01-01,article,Editorial,,"['Editorials', 'Philanthropy', 'Wages and Salaries', 'Subprime Mortgage Crisis', 'Foreclosures', 'Mortgages']"
It’s Never the Owners’ Fault. Just Ask Them.,2009-01-01,article,News,,"['Coaches and Managers', 'Football']"
"Striking Deep Into Israel, Hamas Employs an Upgraded Arsenal",2009-01-01,article,News,,"['Palestinians', 'ARMAMENT, DEFENSE AND MILITARY FORCES']"
"On Clemency Fast Track, via the Oval Office",2009-01-01,article,News,,"['Amnesties, Commutations and Pardons']"
Talk About Out of Touch,2009-01-01,article,Editorial,,"['Editorials', 'Race']"
Fans Who Can’t Get Enough Are Getting More,2009-01-01,article,News,,"['Baseball', 'Television']"
"Besotted — Etymologically, That Is",2009-01-01,article,News,,[]
"Besotted — Etymologically, That Is",2009-01-01,article,Web Log,,[]
Who Opposed George Washington for President?,2009-01-01,article,News,,[]
"A Good Pick, or a Tainted One?",2009-01-01,article,Letter,,['United States Politics and Government']
Trip Down Memory Lane Becomes Weeklong Odyssey for Don Larsen,2009-01-01,article,News,,"['Travel and Vacations', 'AIRPORTS']"
Holding the Line and More on the Penn State Sideline,2009-01-01,article,News,,"['Football', 'Coaches and Managers', 'College Athletics']"
Polished Treasures Guide Utah to Sugar Bowl,2009-01-01,article,News,,"['Football', 'College Athletics']"
Rutgers Gives No. 3 All It Can Handle,2009-01-01,article,News,,"['Basketball', 'College Athletics']"
A V-Necked Rival Is Dazzling on the Street,2009-01-01,article,News,,['Basketball']
At Least 59 Die in Fire at Bangkok Nightclub,2009-01-01,article,News,,"['NIGHTCLUBS AND CABARETS', 'Accidents and Safety', 'Fires and Firefighters']"
Correction,2009-01-01,article,Correction,,[]
