headline,date,doc_type,material_type,section,keywords
Political Memo; Announcing Just Once No Longer Is Enough,1999-02-01,article,News,,"['United States Politics and Government', 'Impeachment', 'Biographical Information', 'Presidential Election of 2000', 'News and News Media']"
"Frederick Sommer, 93, Maker Of Inventive, Surreal Images",1999-02-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
Whitman Breaks Leg While Skiing on Swiss Slope,1999-02-01,article,News,,"['Accidents and Safety', 'Skiing']"
"Paid Notice: Deaths  MARINOFF, ROBERT",1999-02-01,article,Paid Death Notice,,[]
Small On-Line Brokers Raise Share of Trades,1999-02-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'INTERNET AND WORLD WIDE WEB', 'Stocks and Bonds']"
No Answer at 911,1999-02-01,article,Summary,,[]
The Big City; Squatter Finally Finds Reason To Put Tunnel Life Behind Him,1999-02-01,article,News,,['Homeless Persons']
"For Grant, It's Heal Thyself, And Then Go for Knockout",1999-02-01,article,News,,['Boxing']
CLINTON TO UNVEIL $1.7 TRILLION PLAN FOR U.S. SPENDING,1999-02-01,article,News,,"['Finances', 'Forecasts', 'Budgets and Budgeting']"
British and Irish Leaders Try to Calm Fears Over Ulster Peace,1999-02-01,article,News,,"['Politics and Government', 'Civil War and Guerrilla Warfare']"
Indicting a President,1999-02-01,article,An Analysis; News Analysis,,"['United States Politics and Government', 'Presidents and Presidency (US)', 'Impeachment', 'Biographical Information', 'Ethics', 'Constitutions', 'Decisions and Verdicts']"
A Real Fake Field,1999-02-01,article,News,,"['PRO PLAYER STADIUM (MIAMI, FLA)', 'Super Bowl', 'Football']"
Group Won't Publicize Year 2000 Ratings,1999-02-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'COMPUTER SOFTWARE', 'Ratings and Rating Systems', 'TWO THOUSAND (YEAR)']"
"Paid Notice: Deaths  WARSHOW, ALICE",1999-02-01,article,Paid Death Notice,,[]
Long Returns,1999-02-01,article,News,,"['Super Bowl', 'Football']"
"Injuries Keep Ewing Idle, But Practice Is Precious",1999-02-01,article,News,,['Basketball']
"Kafelnikov Thanks His Lucky Stars, and Sampras",1999-02-01,article,News,,"['Australian Open (Tennis)', 'Tennis']"
Patents; A dangerous monopoly? Paying computer users to read Internet ads and then storing their data.,1999-02-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'ADVERTISING', 'INTERNET AND WORLD WIDE WEB', 'Computer and Video Games', 'Inventions and Patents']"
Malaysia's Leader Rattles Meeting of Financial Elite,1999-02-01,article,News,,"['Biographical Information', 'Economic Conditions and Trends']"
Watch the Tube or Watch the Computer?,1999-02-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'Television', 'INTERNET AND WORLD WIDE WEB', 'Trade Shows and Fairs']"
Last Holdouts Join Other Airlines in Raising Fares,1999-02-01,article,News,,"['AIRLINES AND AIRPLANES', 'Prices (Fares, Fees and Rates)']"
Economic Calendar,1999-02-01,article,Schedule,,[]
Robinson Apologizes After Game,1999-02-01,article,News,,"['Prostitution', 'Super Bowl', 'Football']"
Subway Slaying,1999-02-01,article,Summary,,[]
Media Talk; Column by Slate Writer Draws Fire,1999-02-01,article,News,,"['COMPUTERS AND INFORMATION SYSTEMS', 'Blacks', 'Black People', 'Colleges and Universities']"
QUOTATION OF THE DAY,1999-02-01,article,News,,['QUOTATION OF THE DAY']
"Bill Crofut, 64, a Folk Singer, Banjo Player and Crossover Artist",1999-02-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
"Paid Notice: Deaths  TOMPKINS, RALPH L. JR.",1999-02-01,article,Paid Death Notice,,[]
A Mother's Words Sum Up Her Son's Slaying: 'Why? Why? Why?',1999-02-01,article,News,,['Murders and Attempted Murders']
Dividend Meetings,1999-02-01,article,Schedule,,[]
Shanahan Sets Tone: Third Title Is the Goal,1999-02-01,article,News,,"['Coaches and Managers', 'Super Bowl', 'Football']"
"Paid Notice: Deaths  SUMPER, WILLIAM",1999-02-01,article,Paid Death Notice,,[]
Mixed Reception to Jordanian Understudy,1999-02-01,article,News,,"['Royal Family', 'Politics and Government', 'Biographical Information']"
"Paid Notice: Memorials  DONOFRIO, MICHAEL T.",1999-02-01,article,Paid Death Notice,,[]
Media Talk; Wall Street Journal's Washington Appeal,1999-02-01,article,News,,"['Special Prosecutors (Independent Counsel)', 'Impeachment', 'Ethics']"
Art Museum Attendance Keeps Rising In the U.S.,1999-02-01,article,News,,"['Museums', 'Art']"
Dispatcher and Computer Cited in Jet Mishap,1999-02-01,article,News,,"['Accidents and Safety', 'AIRLINES AND AIRPLANES', 'COMPUTERS AND INFORMATION SYSTEMS', 'AIR TRAFFIC CONTROL']"
Gallery Thieves Get $2 Million In Mexican Master's Paintings,1999-02-01,article,News,,"['Robberies and Thefts', 'Biographical Information', 'Art']"
"Paid Notice: Deaths  MENDELL, RUTH SEPLOW",1999-02-01,article,Paid Death Notice,,[]
Getting Those Pick Offs,1999-02-01,article,News,,"['Super Bowl', 'Football']"
