headline,date,doc_type,material_type,section,keywords
"A Genocide Unfolds, in Plain Sight",2005-12-01,article,Letter,,[]
World Business Briefing | Americas: Canada: Airline Woes Hurt Bombardier,2005-12-01,article,News,,"['AIRLINES AND AIRPLANES', 'LABOR', 'Railroads', 'Layoffs and Job Reductions', 'Company Reports']"
World Briefing | Middle East: Saudi Arabia: 2 Women Win Seats In A Landmark Election,2005-12-01,article,News,,"['Politics and Government', 'Women', 'Elections', 'Freedom and Human Rights']"
"Britain, the Continent and the Issue of Foreign Ownership",2005-12-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Politics and Government', 'Economic Conditions and Trends']"
Supreme Court hears a rare abortion case,2005-12-01,article,News,,[]
Much Is Riding on a Cowboys-Giants Face-Off,2005-12-01,article,News,,['Football']
Irish ferry dispute over cheaper foreign labor widens,2005-12-01,article,News,,[]
The State of AIDS,2005-12-01,article,Editorial,,"['Acquired Immune Deficiency Syndrome', 'Editorials', 'Finances', 'Epidemics', 'Viruses', 'Budgets and Budgeting', 'Foreign Aid']"
"To Drum Beats, Orpheus Lands in Brazil at Carnival",2005-12-01,article,Review,,['Dancing']
National Briefs,2005-12-01,article,News,,[]
EU agrees to terror rules amid discord,2005-12-01,article,News,,[]
New WellPoint Chairman,2005-12-01,article,News,,"['Suspensions, Dismissals and Resignations', 'Appointments and Executive Changes', 'Biographical Information']"
Hooked on the Web: Help Is on the Way,2005-12-01,article,News,,"['Medicine and Health', 'Therapy and Rehabilitation', 'Computers and the Internet']"
Exile Returns to Seek Justice in Ukraine Death,2005-12-01,article,News,,"['Freedom of the Press', 'Freedom and Human Rights']"
U.S. Is Said to Pay to Plant Articles in Iraq Papers,2005-12-01,article,News,,"['United States International Relations', 'VIOLENCE', 'Propaganda', 'Freedom of the Press', 'Ethics', 'News and News Media', 'UNITED STATES ARMAMENT AND DEFENSE']"
"My Spouse, My Chief Executive Officer",2005-12-01,article,News,,"['Appointments and Executive Changes', 'Executives and Management', 'Marriages', 'Small Business', 'Women']"
Reports of Secret U.S. Prisons in Europe Draw Ire and Otherwise Red Faces,2005-12-01,article,News,,"['United States International Relations', 'Kidnapping', 'Freedom and Human Rights', 'Terrorism']"
"Jaguars and Impalas, Idling Among Pandas",2005-12-01,article,News,,"['Interior Design', 'Art']"
City's Schools Cut Racial Gap in Test Scores,2005-12-01,article,News,,"['Education and Schools', 'Reading and Writing Skills']"
"Paid Notice: Deaths   KELZ, ALLAN",2005-12-01,article,Paid Death Notice,,[]
U.S. Lawyer in Tobacco Suit Is Leaving Post,2005-12-01,article,News,,"['Suits and Litigation', 'Smoking and Tobacco', 'Liability for Products']"
Corrections,2005-12-01,article,Correction,,[]
"World Business Briefing | Asia: India: Economy Up 8%, Beating Forecasts",2005-12-01,article,News,,['Economic Conditions and Trends']
Inquiry Begins on Florida School Friendly to Athletes,2005-12-01,article,News,,[]
"Mad Libs, in Song",2005-12-01,article,News,,[]
"In Silicon Valley, Job Hopping Contributes to Innovation",2005-12-01,article,News,,"['LABOR', 'INDUSTRY PROFILES', 'Computers and the Internet']"
U.S. economy grew faster than expected,2005-12-01,article,News,,[]
"From Kenneth Cole, a New Solidarity",2005-12-01,article,News,,"['Acquired Immune Deficiency Syndrome', 'APPAREL']"
"People: White Stripes, Peter Gabriel, Julia Roberts",2005-12-01,article,News,,[]
A Police Death in Brooklyn,2005-12-01,article,Editorial,,"['Attacks on Police', 'VIOLENCE', 'Murders and Attempted Murders', 'Editorials', 'Capital Punishment', 'Gun Control', 'Law and Legislation', 'Firearms']"
Wanting to Help in Africa but Asking if It's Possible,2005-12-01,article,Review,,"['Philanthropy', 'Documentary Films and Programs']"
News Summary,2005-12-01,article,Summary,,[]
"More Long Islanders Want to Go, Poll Finds",2005-12-01,article,News,,['Property Taxes']
"Arts, Briefly; The Hollywood Star That Walked",2005-12-01,article,News,,[]
"You Can Take It With You, and Now You Can Play It, Too",2005-12-01,article,News,,"['Television Sets', 'Computers and the Internet']"
Key Rates,2005-12-01,article,Statistics,,[]
ELIA KAZAN: A Biography,2005-12-01,article,News,,[]
Foster Care Agency,2005-12-01,article,Letter,,[]
Probes Reveal Methane Haze on a Dynamic Saturn Moon,2005-12-01,article,News,,"['Mars (Planet)', 'Saturn (Planet)', 'Space', 'Weather', 'Robots', 'TITAN (MOON)']"
"Police Fired Fatal Shot, Murder Suspect Says in Jail",2005-12-01,article,News,,"['Murders and Attempted Murders', 'Police']"
Sports of The Times; Here Comes Parcells And His 'Cowjetriots',2005-12-01,article,News,,"['SPORTS OF THE TIMES (TIMES COLUMN)', 'Coaches and Managers', 'Football']"
A killing complicates Bulgaria's EU hopes,2005-12-01,article,News,,[]
Trade Leader for Europe Refuses to Cut Farm Tariffs,2005-12-01,article,News,,"['AGRICULTURE', 'Farmers', 'International Trade and World Market', 'Customs (Tariff)']"
"World Briefing | Europe: The Hague: Tribunal Jails One, Frees 2 In Trial Of Kosovo Albanians",2005-12-01,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Sentences (Criminal)', 'Decisions and Verdicts']"
Andy Preferred to Stay in His Room and Watch TV,2005-12-01,article,News,,['Gossip']
TRANSACTIONS,2005-12-01,article,List,,[]
"Adding to political upheaval, Peres quits Labor to join Sharon",2005-12-01,article,News,,[]
Metro Briefing | New York: Results Certified In Mayoral Race,2005-12-01,article,News,,[]
"Paid Notice: Deaths   PETTY, HENRY L.",2005-12-01,article,Paid Death Notice,,[]
Campaign Finance Changes Gain Ground in Connecticut,2005-12-01,article,News,,['Elections']
Agency Uncovers Problems in Drug Discount Program,2005-12-01,article,News,,"['Drugs (Pharmaceuticals)', 'Prices (Fares, Fees and Rates)', 'Medicare', 'Medicine and Health']"
Corrections,2005-12-01,article,Correction,,"['Colleges and Universities', 'Correction Stories']"
"Making Tracks Out of the City, Onto the Ceiling",2005-12-01,article,News,,"['Automobiles', 'Restoration and Rehabilitation', 'Home Furnishings']"
Conjuring 30's Mitteleuropa in Songs of Austrian Expatriates,2005-12-01,article,Review,,['Music']
"Paid Notice: Deaths   YOUNG, NICHOLAS",2005-12-01,article,Paid Death Notice,,[]
Masai Nomads Meet Jet Set; Goats and Wives Abound,2005-12-01,article,News,,"['MASAI (TRIBE)', 'International Relations', 'Marriages', 'Polygamy']"
"In 3rd Round of Egyptian Vote, Police Kill Political Activist",2005-12-01,article,News,,['Elections']
ECB lifts rate for first time in 5 years,2005-12-01,article,News,,[]
BlackBerry Patent Case Is Nearer Showdown,2005-12-01,article,News,,"['Electronic Mail', 'Wireless Communications', 'Suits and Litigation', 'Inventions and Patents', 'Decisions and Verdicts', 'Computers and the Internet']"
"Gift-Giving, Unplugged",2005-12-01,article,News,,"['Holidays and Special Occasions', 'APPAREL', 'RETAIL STORES AND TRADE']"
"A Genocide Unfolds, in Plain Sight",2005-12-01,article,Letter,,[]
Stretching and Straining for Numbers That Uplift,2005-12-01,article,News,,"['United States International Relations', 'VIOLENCE', 'UNITED STATES ARMAMENT AND DEFENSE']"
French Court Overturns Pedophilia Convictions,2005-12-01,article,News,,"['Child Abuse and Neglect', 'Sex Crimes', 'Decisions and Verdicts']"
Corrections,2005-12-01,article,Correction,,"['LABOR', 'Women', 'Correction Stories', 'Family Leaves']"
"Europe, Asia and Americas",2005-12-01,article,News,,[]
Merck reorganizationto cut 300 jobs in Japan,2005-12-01,article,News,,[]
Spano Disputes Report on Boys' Deaths,2005-12-01,article,News,,['Children and Youth']
A vow to see Kuchma tried,2005-12-01,article,News,,[]
"Paid Notice: Deaths   POLLITZER, ERIC",2005-12-01,article,Paid Death Notice,,[]
"Other Views: Straits Times, Irish Times, Christian Science Monitor",2005-12-01,article,News,,[]
Uncommon Price; Common Vu,2005-12-01,article,News,,"['Baseball', 'Trades (Sports)']"
Extreme Snow and Its Enthusiasts,2005-12-01,article,Review,,"['MOTION PICTURES', 'Documentary Films and Programs']"
"A Podcast Package to Make the World Your Stage, or Not",2005-12-01,article,News,,['Computers and the Internet']
Two Sides Trade Barbs as Rap Producers' Trial Closes,2005-12-01,article,News,,['Music']
15 Makers of Plastic Bags Fined Over Price-Fixing Scheme,2005-12-01,article,News,,[]
World Business Briefing | Europe: Dates for Internet Domain Registration,2005-12-01,article,News,,"['Trademarks and Trade Names', 'Computers and the Internet']"
U.S. and Iraqi troops hit insurgency's core,2005-12-01,article,News,,[]
"Terror Trial Hits Obstacle, Unexpectedly",2005-12-01,article,News,,"['Freedom and Human Rights', 'Terrorism']"
"The Secrets of the Moors, Transplanted to California",2005-12-01,article,News,,"['Swimming', 'Gardens and Gardening', 'Buildings (Structures)']"
Corrections,2005-12-01,article,Correction,,"['Attacks on Police', 'Murders and Attempted Murders', 'Correction Stories']"
Egypt votes in final round of legislative polls,2005-12-01,article,News,,[]
Will it fly? BA to cut senior jobs drastically,2005-12-01,article,News,,[]
Mapmakers and Mythmakers,2005-12-01,article,News,,"['International Trade and World Market', 'Oil (Petroleum) and Gasoline', 'Politics and Government', 'Maps']"
"Paid Notice: Deaths   LAVENDER, HARVEY J.",2005-12-01,article,Paid Death Notice,,[]
"Paid Notice: Memorials   WEINER, HYMAN JOSEPH",2005-12-01,article,Paid Death Notice,,[]
"GEAR TEST WITH: John Eustice, Pro Racing Cyclist; Taking a Toasty Winter Spin",2005-12-01,article,News,,[]
"Paid Notice: Deaths   HOROWITZ, GEORGE Q",2005-12-01,article,Paid Death Notice,,[]
Kiev stepscloser to Europe,2005-12-01,article,News,,[]
Equity Firms Buy Danish Phone Company,2005-12-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Telephones and Telecommunications']"
Abuse case thrown out in France,2005-12-01,article,News,,[]
National Briefing | Washington: Children's Products Recalled,2005-12-01,article,News,,"['Zippers', 'Jewels and Jewelry', 'Lead', 'Children and Youth', 'Consumer Protection', 'Recalls and Bans of Products']"
A Judiciary in Disrepair (and Denial),2005-12-01,article,News,,"['Courts', 'Finances', 'Elections']"
"Downtown Style, Priced Below Retail",2005-12-01,article,News,,[]
Hold That Stereotype!,2005-12-01,article,Letter,,[]
Law Facing Ex-Team and Uncertain Future,2005-12-01,article,News,,['Football']
"Pistons Asking, Larry Who?",2005-12-01,article,News,,"['Coaches and Managers', 'Basketball']"
"North Carolina Man Is 1,000th Executed",2005-12-01,article,News,,"['Capital Punishment', 'Murders and Attempted Murders']"
Corrections,2005-12-01,article,Correction,,['Basketball']
Bush Hits Rewind,2005-12-01,article,Op-Ed,,"['United States International Relations', 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'PUBLIC OPINION', 'UNITED STATES ARMAMENT AND DEFENSE']"
"Paid Notice: Memorials   BOXER, DAVID H.",2005-12-01,article,Paid Death Notice,,[]
"Paid Notice: Memorials   SHERNOFF, PETER K.",2005-12-01,article,Paid Death Notice,,[]
"One Director, Two Boards and a Fight at Time Warner",2005-12-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'Boards of Directors', 'Biographical Information']"
Sun Offers Free Version of Java Tools,2005-12-01,article,News,,"['COMPUTER SOFTWARE', 'Computers and the Internet']"
Lottery Numbers,2005-12-01,article,News,,[]
G.O.P. Dispute Over Pirro's Bid Grows Fiercer,2005-12-01,article,News,,"['Politics and Government', 'Attorneys General']"
Aggressive H.I.V. Monitoring Is Urged by City Health Chief,2005-12-01,article,News,,"['Acquired Immune Deficiency Syndrome', 'Medicine and Health']"
A Monumental Man of God: Two Takes on the Life of John Paul II,2005-12-01,article,Review,,['Television']
Fox Looks at 'Idol' Schedule and Decides It's Just Fine,2005-12-01,article,News,,['Television']
Metro Briefing | New Jersey: Trenton: Improvements For Child Welfare,2005-12-01,article,News,,[]
Scientists Say Slower Atlantic Currents Could Mean a Colder Europe,2005-12-01,article,News,,"['Weather', 'Global Warming', 'Oceans']"
Plan: We Win,2005-12-01,article,Editorial,,"['United States International Relations', 'Editorials', 'UNITED STATES ARMAMENT AND DEFENSE']"
Wanted: Market for lauded films,2005-12-01,article,News,,[]
"From a Couple of Collectors, a Curated Remix",2005-12-01,article,News,,[]
Europe and the CIA: How close?,2005-12-01,article,News,,[]
U.S. Men's Ski Team Ready for Trip Up the Downhill Course,2005-12-01,article,News,,"['World Cup (Skiing)', 'Skiing']"
U.S. seeks consensus on Myanmar inquiry,2005-12-01,article,News,,[]
The Perils of Privilege,2005-12-01,article,Review,,['MOTION PICTURES']
"A Genocide Unfolds, in Plain Sight",2005-12-01,article,Letter,,[]
U.S. and Iraqi troops press sweeps to root out rebels,2005-12-01,article,News,,[]
Retailers Miss Sales Forecasts for November,2005-12-01,article,News,,"['RETAIL STORES AND TRADE', 'Discount Selling']"
When I'm 92,2005-12-01,article,Letter,,"['Drugs (Pharmaceuticals)', 'Medicare', 'Medicine and Health']"
Bill Clinton Finds Better Relief Coordination in Tsunami Area Tour,2005-12-01,article,News,,"['TSUNAMIS', 'TIDAL WAVES', 'Earthquakes', 'Foreign Aid']"
Americans Hoping to Match '02 Glory,2005-12-01,article,News,,"['Olympic Games (2006)', 'WINTER GAMES (OLYMPICS)', 'Olympic Games', 'Olympic Games (2002)']"
"For New Court, Abortion Case Takes Old Path",2005-12-01,article,News,,"['ABORTION', 'Courts', 'Suits and Litigation', 'Law and Legislation']"
A Monumental Man of God: Two Takes on the Life of John Paul II,2005-12-01,article,Review,,"['Television', 'Popes']"
British Air Announces Big Job Cuts for Managers,2005-12-01,article,News,,"['WHITE COLLAR WORKERS', 'AIRLINES AND AIRPLANES', 'Layoffs and Job Reductions']"
Japanese panel rejects 'iPod tax',2005-12-01,article,News,,[]
"Soria Makti, 30, museum curator",2005-12-01,article,News,,[]
South Africa gays get equal marital status,2005-12-01,article,News,,[]
"World Briefing: Middle East, Australia, Asia and Europe",2005-12-01,article,News,,[]
"Paid Notice: Memorials   DOUGHERTY, JAMES W.",2005-12-01,article,Paid Death Notice,,[]
The French tackle discrimination,2005-12-01,article,News,,[]
Belgian Police Arrest 14 in Suspected Terror Cell,2005-12-01,article,News,,"['United States International Relations', 'Bombs and Explosives', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
Britons Ask: Do You Know Who'll Be No. 1 at Christmas?,2005-12-01,article,News,,"['Rock Music', 'Christmas']"
South Africa's High Court Rules in Favor of Gay Marriage,2005-12-01,article,News,,"['Homosexuality', 'Courts']"
Dress Like Your Dad? He Rocks,2005-12-01,article,News,,"['Rock Music', 'APPAREL']"
National Briefing | Southwest: Texas: Final Step In Janitor Unionization,2005-12-01,article,News,,"['LABOR', 'Building Service Employees', 'Wages and Salaries', 'Organized Labor']"
The Age of Skepticism,2005-12-01,article,Op-Ed,,"['United States International Relations', 'United States Politics and Government', 'PUBLIC OPINION', 'HURRICANE KATRINA', 'UNITED STATES ARMAMENT AND DEFENSE']"
Files show complicity on Timor,2005-12-01,article,News,,[]
When I'm 92 (2 Letters),2005-12-01,article,Letter,,['Medicare']
"Irking Conservatives, Schwarzenegger Replaces Top Aide With a Democrat",2005-12-01,article,News,,"['Appointments and Executive Changes', 'Politics and Government', 'Governors (US)', 'Referendums']"
"After Storm, Riding His Heart Out",2005-12-01,article,News,,"['Bicycles and Bicycling', 'HURRICANE KATRINA']"
Bank rivals in France appeal post office plan,2005-12-01,article,News,,[]
A final plea on the eveof Singapore execution,2005-12-01,article,News,,[]
'Ghost detainees' named,2005-12-01,article,News,,[]
A Grotesque Weapon Used in This War,2005-12-01,article,Letter,,"['Biological and Chemical Warfare', 'United States International Relations', 'PHOSPHORUS', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
Soccer scores as art form,2005-12-01,article,News,,[]
Metro Briefs,2005-12-01,article,News,,[]
Mass inoculations for bird flu challenge China's capabilities,2005-12-01,article,News,,[]
British Panel Urges Retiring Later and Private Investment Accounts,2005-12-01,article,News,,"['Age, Chronological', 'Pensions and Retirement Plans', 'Retirement']"
"Held for 7 Days, Man Says New Jersey Profiling Continues",2005-12-01,article,News,,['Police']
Sports Books,2005-12-01,article,Results Listing,,['Books and Literature']
Body Found in Car Is Said to Be Mob Figure's,2005-12-01,article,News,,[]
Holding On With Oxygen and a Computer,2005-12-01,article,News,,[]
For All the Fans of 20th-Century Design on Your Gift List,2005-12-01,article,News,,[]
"Fanny Ellison, 93, Dies; Helped Husband Edit 'Invisible Man'",2005-12-01,article,Obituary; Biography,,"['Books and Literature', 'Deaths (Obituaries)']"
When I'm 92,2005-12-01,article,Letter,,"['Drugs (Pharmaceuticals)', 'Medicare', 'Medicine and Health']"
Wanting to Help in Africa but Asking if It's Possible,2005-12-01,article,Review,,[]
QUOTATION OF THE DAY,2005-12-01,article,News,,['QUOTATION OF THE DAY']
"Paid Notice: Deaths   HOROWITZ, LEWIS",2005-12-01,article,Paid Death Notice,,[]
"Dream Lives On, but the Gallery Is No Longer There",2005-12-01,article,News,,"['Accidents and Safety', 'AIRLINES AND AIRPLANES', 'Golf']"
The death of a GM dream,2005-12-01,article,News,,[]
"Paid Notice: Deaths   PAPRIN, MAURICE S.",2005-12-01,article,Paid Death Notice,,[]
Mixed Results on a New Beauty Fix,2005-12-01,article,News,,"['Anesthesia and Anesthetics', 'Plastic Surgery', 'Botox (Drug)', 'Surgery and Surgeons']"
