headline,date,doc_type,material_type,section,keywords
A-Rod: 0 for 2,2007-08-01,article,News,,[]
From Iraq to the Campaign Trail,2007-08-01,article,News,,[]
"A-Rod: 0 for 3 (but, Wow!)",2007-08-01,article,News,,[]
"A-Rod: 0 for 4, but Others Continue Bombardment",2007-08-01,article,News,,[]
"A-Rod: 0 for 5, and a Souvenir for a Fan",2007-08-01,article,News,,[]
Television in Afghanistan,2007-08-01,multimedia,Slideshow,,[]
Access vs. Quality,2007-08-01,article,News,,[]
This ‘Harry’ Stands Out From the Crowd,2007-08-01,article,News,,"['Politics and Government', 'Population', 'Elections']"
A Pedophile’s Blog (1 Letter),2007-08-01,article,Letter,,"['Children and Youth', 'Computers and the Internet', 'Blogs and Blogging (Internet)', 'Sex Crimes']"
"Giants Want Strahan Back, but Not as a Distraction",2007-08-01,article,News,,['Football']
Murdoch’s Journal: Don’t Expect ‘Hedgeless Funds’ Headlines,2007-08-01,article,News,,"['Newspapers', 'Mergers, Acquisitions and Divestitures']"
"Mets Float Some Offers, but Cannot Close a Deal",2007-08-01,article,News,,['Baseball']
New Deal Debate for a New Era,2007-08-01,article,News,,"['Presidential Election of 2008', 'Health Insurance and Managed Care', 'Welfare (US)']"
Democrats Scrambling to Expand Eavesdropping,2007-08-01,article,News,,"['Intelligence Services', 'Surveillance of Citizens by Government', 'Civil Rights', 'United States Politics and Government', 'Espionage', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Politics and Government']"
Overpass Collapses in Northern California; 2 Are Injured,2007-08-01,article,News,,"['Roads and Traffic', 'Accidents and Safety', 'Trucks and Trucking', 'Building (Construction)']"
Lottery Numbers,2007-08-01,article,List,,[]
Correction: For the Record,2007-08-01,article,Correction,,[]
Correction: For the Record,2007-08-01,article,Correction,,[]
Seize the Cesium,2007-08-01,article,Op-Ed,,"['Poisoning and Poisions', 'Radiation', 'Terrorism']"
Manhattan Media Buys a Weekly,2007-08-01,article,News,,"['Newspapers', 'Mergers, Acquisitions and Divestitures']"
Chinese Market Awash in Fake Potter Books,2007-08-01,article,News,,"['Books and Literature', 'Counterfeit Merchandise', 'Writing and Writers']"
