headline,date,doc_type,material_type,section,keywords
Examining Romanian Fault Lines,2012-03-01,article,Review,,['Movies']
So You’re Pregnant? Sometimes That’s the Easy Part,2012-03-01,article,Review,,"['Babies and Infants', 'Theater']"
"In Moscow, Facing a Question of Balancing or Going Quietly",2012-03-01,article,News,,"['Cards and Card Games', 'Bridge (Card Game)']"
"Back Home, Some Eternal Verities Prove Irksome",2012-03-01,article,Review,,['Theater']
Universal Lures Top Country Executive From EMI,2012-03-01,article,News,,"['Appointments and Executive Changes', 'Music']"
"The Blink of an Eye? Oh, Please",2012-03-01,multimedia,Interactive Feature,,['Computers and the Internet']
Pittsburgh Cuts Loose a Revered Receiver,2012-03-01,article,News,,['Football']
"For Chinese Women, a Basic Need, and Few Places to Attend to It",2012-03-01,article,News,,"['Demonstrations, Protests, and Riots', 'Standards and Standardization', 'Women and Girls', 'Bathrooms and Toilets']"
Academy Wishes Its Future Really Did Belong to the Young,2012-03-01,article,News,,"['Movies', 'Academy Awards (Oscars)', 'Television']"
A Detergent Emerges as a Star at Daytona,2012-03-01,article,News,,"['Daytona 500 (Auto Race)', 'Cleansers, Detergents and Soaps', 'Automobile Racing']"
West Virginia: Mine Security Chief Gets 3-Year Prison Term ,2012-03-01,article,Brief,,"['Coal', 'Sentences (Criminal)']"
"The Los Angeles Schools Chief, on Teacher Ratings",2012-03-01,article,Letter,,"['Teachers and School Employees', 'Education (K-12)', 'Performance Evaluations (Labor)']"
"Anna Lou Dehavenon, Who Drew Attention to the Homeless, Dies at 85",2012-03-01,article,Obituary (Obit),,"['ANTHROPOLOGY', 'Deaths (Obituaries)', 'Homeless Persons']"
Medicare Doctor Payments,2012-03-01,article,Letter,,"['Doctors', 'Medicare', 'Health Insurance and Managed Care', 'Prices (Fares, Fees and Rates)', 'Editorials']"
U.N. Peacekeeping,2012-03-01,article,Letter,,['United States International Relations']
Crafting a Bus Safety Bill,2012-03-01,article,Letter,,"['Law and Legislation', 'Buses', 'Traffic Accidents and Safety']"
How to Prevent Another Darfur,2012-03-01,article,News,,[]
Venezuela’s El Sistema,2012-03-01,multimedia,Video,,[]
