headline,date,doc_type,material_type,section,keywords
"Rows and Rows of Corpses, and Voices Choked With Sobs",2005-09-01,article,News,,['VIOLENCE']
"A Sad Day, Too, for Architecture",2005-09-01,article,News,,[]
Comic Improv Competition as a Festival of Putdowns,2005-09-01,article,Review,,['Television']
"Elaine Stritch: Heart, Soul and Plenty of Leg",2005-09-01,article,News,,['Theater']
JetBlue Conducting Reviews For Creative and Media Work,2005-09-01,article,News,,"['AIRLINES AND AIRPLANES', 'ADVERTISING AND MARKETING', 'ACCOUNT CHANGES']"
Corrections,2005-09-01,article,Correction,,"['Correction Stories', 'Computers and the Internet']"
"Neck Deep in Rules, Before Getting a Toe Wet",2005-09-01,article,News,,['Swimming']
"Paid Notice: Deaths   BRICKNER, RABBI BALFOUR",2005-09-01,article,Paid Death Notice,,[]
Drivers Fear Gasoline Shortages as Prices Climb,2005-09-01,article,News,,"['Oil (Petroleum) and Gasoline', 'Hurricanes and Tropical Storms']"
Fields Casts Her Past as a Preview,2005-09-01,article,News,,['Television']
Iran to set up a 'love fund' with oil revenue,2005-09-01,article,News,,[]
"Paid Notice: Deaths   ZIMMERMAN, JOHN WILLIAM",2005-09-01,article,Paid Death Notice,,[]
"Parents, Teachers and the Crisis in Education",2005-09-01,article,Letter,,[]
Israel and Pakistan hold first high-level meeting,2005-09-01,article,News,,[]
Intricate Flood Protection Long a Focus of Dispute,2005-09-01,article,News,,"['Finances', 'LEVEES', 'Budgets and Budgeting', 'Floods', 'Hurricanes and Tropical Storms']"
"Administration Steps Up Actions, Adding Troops and Dispatching Medical Supplies",2005-09-01,article,News,,"['Rescues', 'STRATEGIC PETROLEUM RESERVE', 'United States Economy', 'Oil (Petroleum) and Gasoline', 'Finances', 'Prices (Fares, Fees and Rates)', 'Budgets and Budgeting', 'Looting', 'Hurricanes and Tropical Storms', 'UNITED STATES ARMAMENT AND DEFENSE']"
Roundup: Tri-Nations rivals suffer at half back,2005-09-01,article,News,,[]
Waiting for a Leader,2005-09-01,article,Editorial,,"['Editorials', 'KATRINA (STORM)', 'Hurricanes and Tropical Storms']"
"These Kids Today: A Bit Pop, a Bit Punk",2005-09-01,article,News,,"['Rock Music', 'Music']"
World Briefing | Middle East: Lebanon: Suspect In Hariri Case Freed,2005-09-01,article,News,,[]
In Hawaii,2005-09-01,article,News,,[]
A mother's goodbye lesson,2005-09-01,article,News,,[]
President BushÂs Remarks Thursday,2005-09-01,article,Transcript,,[]
Telekom loses round,2005-09-01,article,News,,[]
Students Letting Off Steam Leave the Neighbors Steaming,2005-09-01,article,News,,"['Housing', 'Renting and Leasing', 'Colleges and Universities']"
"Paid Notice: Deaths   SCHWARTZ, BLANCHE",2005-09-01,article,Paid Death Notice,,[]
Teenager Uses Upset of Roddick to Motivate,2005-09-01,article,News,,"['Tennis', 'United States Open (Tennis)']"
"Balfour Brickner, Activist Reform Rabbi, Dies at 78",2005-09-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
Indonesia freeing Aceh rebel prisoners,2005-09-01,article,News,,[]
INSIDE,2005-09-01,article,Summary,,[]
Residents flee as lawlessness grips New Orleans,2005-09-01,article,News,,[]
A City in Ruins: Americans Open Their Hearts,2005-09-01,article,Letter,,[]
TRANSACTIONS,2005-09-01,article,List,,[]
Bolton Makes His Case at U.N. for a New Focus for Aid Projects,2005-09-01,article,News,,"['International Relations', 'Economic Conditions and Trends', 'Third World and Developing Countries', 'Foreign Aid']"
Corrections,2005-09-01,article,Correction,,[]
Lottery Numbers,2005-09-01,article,News,,['Lotteries']
"Paid Notice: Deaths   BROWNSTONE, CECILY",2005-09-01,article,Paid Death Notice,,[]
Officials Struggle to Reverse a Growing Sense of Anarchy,2005-09-01,article,News,,[]
Thursday's Top Game: Central Florida at South Carolina,2005-09-01,article,News,,[]
"A Sad Day, Too, for Architecture",2005-09-01,article,News,,"['Historic Buildings and Sites', 'Weather', 'Buildings (Structures)']"
Paris to skip Télécom offer,2005-09-01,article,News,,[]
"Ken Germann, Who Led Columbia Athletics, Dies at 84",2005-09-01,article,Obituary; Biography,,"['Biographical Information', 'Deaths (Obituaries)']"
"Citizen Navy in a Flotilla, Eager to Save",2005-09-01,article,News,,"['KATRINA (STORM)', 'Volunteers', 'Hurricanes and Tropical Storms']"
Blood supply to brain is linked to dementia,2005-09-01,article,News,,[]
"Paid Notice: Deaths   SQUAIRE, LAWRENCE",2005-09-01,article,Paid Death Notice,,[]
Knesset lets Egyptians patrol border of Gaza,2005-09-01,article,News,,[]
British Engineer and Translator Kidnapped in Afghanistan,2005-09-01,article,News,,[]
New contacts at WTO,2005-09-01,article,News,,[]
"Little Applauded in Life, a Recluse Goes on Display",2005-09-01,article,News,,[]
World Business Briefing | Europe: France: Saint-Gobain Makes Bid for BPB,2005-09-01,article,News,,"['Mergers, Acquisitions and Divestitures', 'GYPSUM', 'Building (Construction)']"
How to Make Phone Calls Without a Telephone,2005-09-01,article,News,,"['COMPUTER SOFTWARE', 'Telephones and Telecommunications', 'Computers and the Internet', 'Wire and Cable']"
Arroyo allies cut impeachment case,2005-09-01,article,News,,[]
4 Men in California Accused of Plotting Terrorist Attacks,2005-09-01,article,News,,"['Prisons and Prisoners', 'Synagogues', 'Islam', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']"
A Kitchen Pro's Personal Picks,2005-09-01,article,News,,"['Restoration and Rehabilitation', 'Windows']"
A Baby Step Toward Wi-Fi Photos,2005-09-01,article,News,,"['Cameras', 'Wireless Communications', 'Photography', 'Computers and the Internet', 'Wire and Cable']"
Currencies: Revised U.S. GDP pushes dollar lower,2005-09-01,article,News,,[]
"Looks Normal at Shea, Except for the Standings",2005-09-01,article,News,,['Baseball']
RESIDENTIAL SALES,2005-09-01,article,List,,[]
Where World-Class Sports Are Played,2005-09-01,article,Editorial,,"['Tennis', 'United States Open (Tennis)', 'NATIONAL TENNIS CENTER (NYC)']"
Fashion Veteran at 24: New York's New Star?,2005-09-01,article,News,,['Dresses']
AFTER THE HURRICANE,2005-09-01,article,Summary,,[]
Metro Briefing | New York: Manhattan: Weak Support For Transport Bond Act,2005-09-01,article,News,,[]
Entr'acte: The Western world through Eastern eyes,2005-09-01,article,News,,[]
Corrections,2005-09-01,article,Correction,,"['Shutdowns (Institutional)', 'Correction Stories', 'RELOCATION OF PERSONNEL', 'UNITED STATES ARMAMENT AND DEFENSE']"
"Paid Notice: Deaths   MESSENGER, DAVID C.",2005-09-01,article,Paid Death Notice,,[]
National Briefing,2005-09-01,article,News,,[]
A City in Ruins: Americans Open Their Hearts,2005-09-01,article,Letter,,[]
The New College Mixer,2005-09-01,article,News,,"['Education and Schools', 'Colleges and Universities']"
