headline,date,doc_type,material_type,section,keywords
Video Virus,2006-06-01,article,News,,[]
"Genie, I Dream of Planets",2006-06-01,article,News,,[]
Picture This,2006-06-01,article,News,,[]
Prince Albert of Monaco Admits 2nd Child,2006-06-01,article,News,,[]
"Hair-Color Recipe: A Dash of Sun, a Pinch of Lemon",2006-06-01,article,News,,"['Hair', 'Citrus Fruits']"
Tearing Iraq Apart,2006-06-01,article,Op-Ed,,['UNITED STATES ARMAMENT AND DEFENSE']
Quake Upsets the Cradle of Indonesian Culture,2006-06-01,article,News,,"['Travel and Vacations', 'Historic Buildings and Sites', 'History', 'Earthquakes']"
Most Retailers Report Solid Sales for May,2006-06-01,article,News,,[]
Shoe Chain Scouts Talent,2006-06-01,article,News,,[]
A Distinct Pattern for Summer,2006-06-01,article,News,,"['APPAREL', 'Men']"
"In Paris Suburbs, Worrying Attack by Youths",2006-06-01,article,News,,"['Demonstrations and Riots', 'Rock and Stone', 'Police']"
19-Year-Old Muslim Shakes Off Chills and Snubs in Paris,2006-06-01,article,News,,"['French Open (Tennis)', 'Tennis']"
"Back at His Bench Downtown, Having Survived 9/11",2006-06-01,article,News,,['World Trade Center (NYC)']
Macy's Buyers Are So Excited About Crinkle Cotton,2006-06-01,article,News,,"['RETAIL STORES AND TRADE', 'Consumer Behavior', 'APPAREL']"
"For Venezuela, a Treasure in Oil Sludge",2006-06-01,article,News,,['Oil (Petroleum) and Gasoline']
"Cellphones, It Seems, Can't Be Too Thin Either",2006-06-01,article,News,,['Cellular Telephones']
NYSE Group Reaches Deal to Buy Euronext,2006-06-01,article,News,,"['Mergers, Acquisitions and Divestitures']"
The Season of Thug-Love Duets Has Begun,2006-06-01,article,News,,"['Music', 'Rap Music']"
"Britain: Game Over, and Here Are the Keys",2006-06-01,article,News,,['Politics and Government']
"In Europe, a Deal to Cut Cellphone Roaming Charges in Half",2006-06-01,article,News,,[]
"Zimbabwe: A $100,000 Bill Worth a Buck, if That",2006-06-01,article,News,,"['International Relations', 'Banks and Banking', 'Economic Conditions and Trends', 'Recession and Depression']"
"Round-the-Clock News, With a British Accent",2006-06-01,article,News,,['News and News Media']
Pain Management Tops List for the Yanks,2006-06-01,article,News,,['Baseball']
New York Is Edmonton's Home Away From Home,2006-06-01,article,News,,"['Hockey, Ice', 'Stanley Cup']"
Children Get Into the Act in 'Tempest Tossed Fools',2006-06-01,article,Review,,['Theater']
"Don't Hit on Me, Mr. Goodbody",2006-06-01,article,News,,"['Health Clubs', 'Exercise', 'Single Persons']"
Where All the Rooms Are Above Average,2006-06-01,article,News,,"['Music', 'Interior Design', 'ARCHITECTURE']"
PC's That Are a Lot Smaller Than a Breadbox,2006-06-01,article,News,,"['COMPUTER SOFTWARE', 'Wireless Communications', 'Cellular Telephones', 'Computers and the Internet']"
U.S. to Seek Extra $92 Million From Exxon for Valdez Spill,2006-06-01,article,News,,[]
Serbia: Foul Play Ruled Out in Milosevic's Death,2006-06-01,article,News,,"['Suicides and Suicide Attempts', 'War Crimes, Genocide and Crimes Against Humanity']"
