headline,date,doc_type,material_type,section,keywords
Millions of Jobless Lose Insurance Aid,2009-12-01,article,,,[]
"News of Hockey, 11/30/09: DiPietro Returns to Practice",2009-12-01,article,,,[]
Obama’s Surge Strategy in Afghanistan,2009-12-01,article,,,[]
Clinging to the Forest Despite the Chaos,2009-12-01,article,News,,"['Forests and Forestry', 'Birds', 'Tribes and Tribalism']"
Showcase: Dubai’s Improbable Tale,2009-12-01,article,,,[]
"In Race of Opposites, Atlanta Votes Tuesday",2009-12-01,article,News,,"['Voting and Voters', 'Race', 'Elections']"
"N.F.L. Quick Hits, Week 12: Could Kubiak Be Finished?",2009-12-01,article,,,[]
Europe’s Foreign Policy Guide Passes His Compass,2009-12-01,article,News,,"['Treaty of Lisbon (2007)', 'International Relations', 'Foreign Service']"
Manning Will Play; Pierce Lost for Season,2009-12-01,article,News,,"['Football', 'Sports Medicine']"
Verdict Elusive in Baltimore Mayor’s Trial,2009-12-01,article,News,,"['Robberies and Thefts', 'Decisions and Verdicts']"
G.E. Pact With Vivendi Clears Way for Sale of NBC,2009-12-01,article,,,['Television']
Chelsea Clinton Announces Engagement,2009-12-01,article,News,,['Marriages']
Dockers Passes the Pants to a New Generation,2009-12-01,article,News,,"['Fashion and Apparel', 'ADVERTISING AND MARKETING']"
Study Says College Basketball Referees Try to Keep Foul Calls Even,2009-12-01,article,News,,"['Basketball', 'Officiating (Sports)', 'College Athletics']"
"A Public Health Plan, and Alternatives",2009-12-01,article,Letter,,"['Medicine and Health', 'Health Insurance and Managed Care', 'Politics and Government', 'Reform and Reorganization']"
As Obama Explains His Decision on Afghanistan,2009-12-01,article,Letter,,"['Afghanistan War (2001- )', 'United States Defense and Military Forces']"
Desperation Drives the Market — and the Yanks Aren’t Desperate,2009-12-01,article,,,[]
The British Economy,2009-12-01,article,Letter,,"['Banks and Banking', 'Economic Conditions and Trends']"
Kurds in Turkey,2009-12-01,article,Letter,,"['Discrimination', 'Politics and Government', 'Kurds']"
Justices Say Capital Cases Must Weigh War Trauma,2009-12-01,article,News,,"['Post-Traumatic Stress Disorder', 'Capital Punishment', 'Decisions and Verdicts']"
Names of the Dead,2009-12-01,article,List,,"['United States Defense and Military Forces', 'Iraq War (2003- )']"
