headline,date,doc_type,material_type,section,keywords
Suicide Bomber Kills 8 at Iraqi Market,2011-05-01,article,News,,"['Iraq War (2003- )', 'Terrorism', 'Defense and Military Forces']"
"Sushi and Asian Fusion, Infinitely Varied",2011-05-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants']"
"A Cheerful Brasserie, With Sweet Accents",2011-05-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants']"
Levee Breach Moves One Step Closer,2011-05-01,article,News,,"['Levees and Dams', 'Floods']"
Corrections,2011-05-01,article,Correction,,[]
Only Missing Ingredient Is a Bit of Quiet,2011-05-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants']"
"Baked Goods, Nothing Added",2011-05-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants', 'Bakeries and Baked Products']"
Where the Diners Linger,2011-05-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants']"
Coming Together Amid the Wreckage,2011-05-01,multimedia,Slideshow,,['Tornadoes']
A Bakery That Loves Butter,2011-05-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants', 'Bakeries and Baked Products']"
Thank You for Taking Our Team’s Call. Now Please Hold.,2011-05-01,article,News Analysis,,"['Draft and Recruitment (Sports)', 'Free Agents (Sports)', 'Football', 'Lockouts']"
Police Look Into Complaint by Walcott After Traffic Stop,2011-05-01,article,News,,['Police Brutality and Misconduct']
Blushing Newcomer,2011-05-01,article,Review,,['Wines']
How Happy Are You? A Census Wants to Know,2011-05-01,article,News,,"['Census', 'Happiness', 'Population']"
"A Couple’s Offerings of Film, Theater and Music",2011-05-01,article,News,,['Theater']
Celebrating a Few Fertile Years in the Hamptons,2011-05-01,article,News,,['Art']
"To Sell First Novel, Putting That Marketing Degree to Use",2011-05-01,article,News,,"['Books and Literature', 'Writing and Writers']"
Central Florida to Review Recruiting,2011-05-01,article,Brief,,"['Basketball (College)', 'Draft and Recruitment (Sports)', 'College Athletics']"
"The Joys and the Perils of Parenthood, Set to Music",2011-05-01,article,News,,"['Parenting', 'Theater']"
When Twin Towers Were a Dream,2011-05-01,article,Review,,"['Art', 'September 11 (2001)', 'Theater', 'World Trade Center (NYC)']"
"In Tornado Zone, Many Ask, ‘How Can We Help?’",2011-05-01,article,News,,['Tornadoes']
Vows: Jill & Guy,2011-05-01,multimedia,Video,,['Weddings and Engagements']
Gatlin Looking to Outrun Competition and Suspicions,2011-05-01,article,News,,"['Track and Field', 'Steroids', 'Doping (Sports)', 'Olympic Games']"
"After Disaster, Skater Brings ‘a Little Smile to the People of Japan’",2011-05-01,article,News,,"['Japan Earthquake and Tsunami (2011)', 'Figure Skating', 'World Figure Skating Championships']"
Events in Westchester,2011-05-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Theater']"
Events on Long Island,2011-05-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Museums', 'Theater', 'Music']"
Events in New Jersey,2011-05-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Theater', 'Museums']"
Romney Catches Himself on ‘Hang’ Metaphor,2011-05-01,article,,,[]
Curves of the City,2011-05-01,multimedia,Slideshow,,"['ARCHITECTURE', 'Brick and Tile']"
A Panoramic View of Guastavino,2011-05-01,multimedia,Interactive Feature,,['ARCHITECTURE']
"In These Portraits, a Challenge to Labels of ‘Sitter’ and ‘Artist’",2011-05-01,article,Review,,"['Art', 'Museums']"
"Evoking Jazz, Through Film",2011-05-01,article,News,,"['Art', 'Documentary Films and Programs']"
Lottery Numbers,2011-05-01,article,List,,['Lotteries']
"For Want of a Draw, a Player Loses the U.S. Title",2011-05-01,article,News,,['Chess']
Obama Zings Trump at White House Correspondents’ Dinner,2011-05-01,article,,,[]
"At N.F.L. Draft, Jets Collect a Rogues’ Gallery of Talent",2011-05-01,article,News,,"['Draft and Recruitment (Sports)', 'Football']"
Liza’s Back on Broadway,2011-05-01,multimedia,Slideshow,,"['Theater', 'Music']"
Medieval Art at the Met,2011-05-01,multimedia,Slideshow,,['Art']
More Minnelli,2011-05-01,multimedia,Slideshow,,"['Theater', 'Music']"
Daily Replay: April 30,2011-05-01,multimedia,Slideshow,,"['Athletics and Sports', 'Figure Skating', 'Rugby (Game)']"
Photos From the White House Correspondents’ Dinner,2011-05-01,article,,,[]
Paperback Business Best Sellers,2011-05-01,article,List,,['Books and Literature']
Hardcover Business Best Sellers,2011-05-01,article,List,,['Books and Literature']
Events in Connecticut,2011-05-01,article,Schedule,,"['Art', 'Culture (Arts)', 'Theater', 'Museums']"
Job Losses in November,2011-05-01,multimedia,Interactive Feature,,[]
