headline,date,doc_type,material_type,section,keywords
The Eagles of Reelfoot Lake,2019-03-01,article,Op-Ed,,"['Eagles (Birds)', 'Endangered and Extinct Species', 'your-feed-photojournalism']"
"Why Allen Weisselberg, Trump’s Money Man, Could Face Scrutiny Next",2019-03-01,article,News,,"['Campaign Finance', 'ADULTERY', 'Presidential Election of 2016', 'United States Politics and Government']"
"Russia Blocks Venezuela Measure at U.N., Calling It a U.S. Ploy for Regime Change",2019-03-01,article,News,,"['Humanitarian Aid', 'International Relations', 'United States International Relations']"
Gap Plans to Spin Off Old Navy After a Dismal Year,2019-03-01,article,News,,"['Fashion and Apparel', 'Shopping and Retail', 'Company Reports']"
Netanyahu Responds to Effort to Indict Him: What He Said and What He Meant,2019-03-01,article,News Analysis,,"['Politics and Government', 'Bribery and Kickbacks']"
Morality and Michael Cohen,2019-03-01,article,Op-Ed,,"['Ethics (Personal)', 'United States Politics and Government']"
A Clash at the Cohen Hearing Reveals the Left’s Racial Divide,2019-03-01,article,News,,"['Discrimination', 'Women and Girls', 'Blacks', 'Black People', 'United States Politics and Government']"
"Mongols Biker Club Can Keep Its Logo, Judge Rules",2019-03-01,article,News,,"['Decisions and Verdicts', 'Logos', 'Racketeering and Racketeers']"
"Mexico Approves 60,000-Strong National Guard. Critics Call It More of the Same.",2019-03-01,article,News,,"['Police', 'Defense and Military Forces', 'Law and Legislation', 'Organized Crime']"
How Much Watching Time Do You Have This Weekend?,2019-03-01,article,News,,['Television']
Quotation of the Day: Sleaze Intrudes Among the Palm Trees,2019-03-01,article,Quote,,[]
"For Trump, It’s Just ‘Trust,’ No ‘Verify’",2019-03-01,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States International Relations']"
A Strongman Denies It? Often Good Enough for Trump,2019-03-01,multimedia,Video,,"['United States Politics and Government', 'United States International Relations']"
"‘Star Trek: Discovery’ Season 2, Episode 7: A Young Spock",2019-03-01,article,News,,['Television']
"Review: ‘Superhero,’ a Comic-Book Musical Too Flimsy to Fly",2019-03-01,article,Review,,['Theater']
Boardwalk’s Locale,2019-03-01,article,News,,['Crossword Puzzles']
"Corrections: March 1, 2019",2019-03-01,article,Correction,,[]
"Disclosing Subpoena for Testimony, Chelsea Manning Vows to Fight",2019-03-01,article,News,,"['United States Politics and Government', 'Courts-Martial', 'Classified Information and State Secrets']"
"North Korea, Jared Kushner, Oceans: Your Friday Briefing",2019-03-01,article,briefing,,[]
The Shows That Made HBO a Cultural Force,2019-03-01,article,News,,['Television']
The Tallest Man I Ever Loved,2019-03-01,article,News,,"['Love (Emotion)', 'Dating and Relationships', 'Homosexuality and Bisexuality', 'ACTORS AND ACTRESSES', 'Theater']"
On Politics: Trump Ordered Kushner’s Security Clearance,2019-03-01,article,News,,['United States Politics and Government']
What’s on TV Friday: ‘The Boy Who Harnessed the Wind’ and ‘The Widow’,2019-03-01,article,Schedule,,"['Movies', 'Television']"
Your Food Obsession,2019-03-01,article,News,,[]
Word + Quiz: pilfer,2019-03-01,article,News,,[]
Swastika on a Bathroom Stall: Anti-Semitism Still Plagues Upstate School District,2019-03-01,article,News,,"['Suits and Litigation (Civil)', 'ANTI-SEMITISM', 'Education (K-12)']"
News Quiz: Test Your Knowledge of the Week’s Headlines,2019-03-01,multimedia,Interactive Feature,,[]
New York Has a Public Housing Problem. Does London Have an Answer?,2019-03-01,article,News,,"['Public and Subsidized Housing', 'ARCHITECTURE']"
William Forsythe: ‘Isn’t Ballet Delightful?’,2019-03-01,article,News,,['Dancing']
"Learning With: ‘Trump’s Talks With Kim Jong-un Collapse, and Both Sides Point Fingers’",2019-03-01,article,News,,[]
Shahidul Alam’s Photo Festival in Bangladesh Is ‘an Act of Defiance’,2019-03-01,article,News,,"['Photography', 'Human Rights and Human Rights Violations', 'Freedom of Speech and Expression']"
Jimmy Kimmel Compares Trump’s Failed North Korea Talks to the Fyre Festival,2019-03-01,article,News,,[]
Letters to the Editor,2019-03-01,article,Letter,,['Books and Literature']
"Bill de Blasio, the Progressive Who Was Left Behind",2019-03-01,article,News,,"['Transit Systems', 'Presidential Election of 2020', 'Public and Subsidized Housing', 'Polls and Public Opinion', 'United States Politics and Government']"
Claiming the History in Family Names,2019-03-01,article,News,,"['Names, Personal', 'Armenians', 'Language and Languages', 'Immigration and Emigration', 'War Crimes, Genocide and Crimes Against Humanity', 'Families and Family Life']"
New York City Transplants and a River Town’s Natives Fight for Its Soul,2019-03-01,article,News,,"['Building (Construction)', 'Area Planning and Renewal', 'Gentrification']"
Do You Love to Dance?,2019-03-01,article,News,,[]
A Well-Meaning Job Training Bill That May Hurt More Than Help,2019-03-01,article,News,,"['Labor and Jobs', 'ACCREDITATION', 'For-Profit Schools', 'Vocational Training', 'Careers and Professions', 'Race and Ethnicity']"
"Michael J. Fox on Parkinson’s, Taking the Wrong Roles and Staying Positive",2019-03-01,multimedia,Interactive Feature,,"[""Parkinson's Disease"", 'ACTORS AND ACTRESSES', 'Television']"
Exiled to Siberia: A First Novel Revisits Stalin’s Great Purge,2019-03-01,article,Review,,['Books and Literature']
"Weekly Health Quiz: Yawns, Marijuana and Burning Fat",2019-03-01,multimedia,Interactive Feature,,"['APNEA (SLEEP DISORDER)', 'Falls', 'Yawning', 'Marijuana', 'Sexually Transmitted Diseases', 'Medicine and Health', 'Weight']"
Three Stunning New Memoirs of Love and Loss,2019-03-01,article,News,,['Books and Literature']
"New in Paperback: ‘God Save Texas,’ ‘How It Happened’",2019-03-01,article,List,,['Books and Literature']
How a Reporter Made Sense of the Vermin in Your Instagram Feed,2019-03-01,article,News,,"['Social Media', 'ANIMALS', 'Opossums']"
"From Drug Cartels to the Mafia, Crime Runs in the Family",2019-03-01,article,News,,['Books and Literature']
When Real-Life Murder Plays Out in Fiction,2019-03-01,article,List,,['Books and Literature']
"How Brendan Fay, L.G.B.T. Activist, Spends His Sundays",2019-03-01,article,News,,"[""St Patrick's Day"", 'Parades', 'Homosexuality and Bisexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
"In a Memoir, Laurie Halse Anderson Gets Personal About Rape",2019-03-01,article,Review,,['Books and Literature']
Massachusetts Bill Would Ban Tackle Football Until After Seventh Grade,2019-03-01,article,News,,"['Football', 'Chronic Traumatic Encephalopathy', 'Interscholastic Athletics', 'Youth']"
Please Refrain From Sucking on Your Beard at Work,2019-03-01,article,News,,"['Workplace Environment', 'Work-Life Balance', 'Careers and Professions', 'your-feed-selfcare']"
"Luke Holden’s Work Diary: Managing a Lobster Empire, From the Docks of Maine to Downtown Taipei",2019-03-01,article,News,,"['Seafood', 'Lobsters', 'Workplace Environment']"
The Boss? You’re Looking at Her: 7 Women in the Building Business,2019-03-01,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Women and Girls']"
Afghan War Casualty Report: Feb. 22-28,2019-03-01,article,News,,['Afghanistan War (2001- )']
Michael Cohen’s Testimony Opens New Phase of Political Turbulence for Trump,2019-03-01,article,News,,"['Presidential Election of 2020', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Ethics and Official Misconduct']"
Hear 7 of the Best Works From a Neglected Era of American Music,2019-03-01,article,News,,['Classical Music']
