headline,date,doc_type,material_type,section,keywords
City’s Potter’s Field in the Atomic Age,2009-08-01,article,News,,"['Cold War Era', 'Nuclear Weapons']"
Westchester and Rockland: Sentinels for the City,2009-08-01,article,News,,"['Cold War Era', 'Missiles and Missile Defense Systems']"
When Batter Up Means Up at 4:30,2009-08-01,article,News,,"['Lawns', 'Baseball']"
Wal-Mart Contests Use of Name by Canadian Union,2009-08-01,article,News,,"['COPYRIGHTS', 'LABOR', 'Trademarks and Trade Names', 'Computers and the Internet', 'Suits and Litigation']"
Guard Dog? How About a Psycho Ninja?,2009-08-01,article,Review,,['Movies']
"Despite a Decade of Controversy, the ‘Faith-Based Initiative’ Endures",2009-08-01,article,News,,"['Faith-Based Initiatives', 'United States Politics and Government']"
Federal Agencies Diverted Earmark Money,2009-08-01,article,News,,['Earmarks (Finance)']
Namibians Say Inquiry on China Will Expand,2009-08-01,article,News,,"['Third World and Developing Countries', 'Frauds and Swindling']"
How MSNBC and Fox Tamped Down the Olbermann-O’Reilly Feud,2009-08-01,article,News,,[]
"Near but Far, and Perhaps Unattainable",2009-08-01,article,News,,"['Computers and the Internet', 'Poetry and Poets']"
Of Angry Threats and Summer Sales of Soft Ice Cream,2009-08-01,article,News,,"['Franchises', 'ICE CREAM', 'Prices (Fares, Fees and Rates)']"
Pelosi's Secret Weapon in Health Care Debate: Chocolate,2009-08-01,article,Web Log,,[]
Pelosi’s Secret Weapon in Health Care Debate: Chocolate,2009-08-01,article,News,,[]
Chasing Society’s Hidden Dragons,2009-08-01,article,News,,['Movies']
In defense of Larry Summers,2009-08-01,article,News,,[]
In defense of Larry Summers,2009-08-01,article,Web Log,,[]
High-End Retailers Offering More Discounts,2009-08-01,article,News,,"['Luxury Goods', 'Shopping and Retail', 'Sales']"
Iran President Denies Rift With Leader,2009-08-01,article,News,,['Demonstrations and Riots']
Bank of America Exits Include 3 More Directors,2009-08-01,article,News,,"['Boards of Directors', 'Appointments and Executive Changes', 'Subprime Mortgage Crisis', 'Suspensions, Dismissals and Resignations']"
"Musharraf Decree in ’07 Was Illegal, Court Rules",2009-08-01,article,News,,['Decisions and Verdicts']
McNamee Files Defamation Lawsuit Against Clemens,2009-08-01,article,News,,"['Suits and Litigation', 'Steroids']"
Contractor Pleads Guilty in Payoffs to Assemblyman,2009-08-01,article,News,,"['Crime and Criminals', 'LABOR', 'Racketeering and Racketeers', 'Bribery']"
Putting Glamour on Horseback,2009-08-01,article,News,,['Polo']
Inner-Space Problems in Outer Space,2009-08-01,article,Review,,['Television']
Anger Has Its Place,2009-08-01,article,Op-Ed,,"['Minorities', 'Race', 'Police']"
Bloggingheads: Cash for Kidneys,2009-08-01,multimedia,Video,,"['Transplants', 'Kidneys']"
Faults Found in Apartments for Homeless Families,2009-08-01,article,News,,['Homeless Persons']
Exposing the Roots of the New York Mob,2009-08-01,article,News,,"['Books and Literature', 'Organized Crime']"
Caught Between Hard Rock and Midlife,2009-08-01,article,Review,,['Music']
Bluenoses Take Note: Stimulus Money Allots Millions for LUST,2009-08-01,article,News,,"['Hazardous and Toxic Substances', 'American Recovery and Reinvestment Act (2009)', 'Water Pollution']"
Check-In to Bag Claim: Better Ways to Fly,2009-08-01,article,Web Log,,[]
Chronicle of a Changing City,2009-08-01,article,News,,['Shopping and Retail']
"Stalwart of an Old Style, but With His Own Identity",2009-08-01,article,Review,,['Music']
"With Boots in Iraq, Minds Drift to Afghanistan",2009-08-01,article,News,,"['United States Defense and Military Forces', 'Iraq War (2003- )', 'Afghanistan War (2001- )']"
"Instead of Acquiring Help, Mets Hope for Recoveries",2009-08-01,article,News,,['Trades (Sports)']
British Actress to Represent Nepalese Charity,2009-08-01,article,Brief,,[]
"In Space, No One Can Hear You Say ‘Arrrrrrr’",2009-08-01,article,Brief,,[]
Graduate Student Fined in Music Download Case,2009-08-01,article,Brief,,[]
Amy Poehler Has ‘Weekend Update’ Plans,2009-08-01,article,Brief,,[]
Ticket Subsidy Program to Survive Downturn,2009-08-01,article,Brief,,[]
Events in Westchester,2009-08-01,article,Schedule,,"['Theater', 'Music', 'Art', 'Culture']"
Baltimore Symphony Agrees To a Pay Cut,2009-08-01,article,Brief,,[]
"For Annie Leibovitz, a Fuzzy Financial Picture",2009-08-01,article,News,,"['Suits and Litigation', 'Condominiums', 'Art', 'Photography']"
For Sale: Media About the Media,2009-08-01,article,Brief,,[]
CBS Takes Thursday,2009-08-01,article,Brief,,[]
Events on Long Island,2009-08-01,article,Schedule,,"['Music', 'Art', 'Culture']"
A Mover and a Shaker of Money Trees,2009-08-01,article,News,,"['Bicycles and Bicycling', 'Baby Boomers', 'Philanthropy']"
"After Years of Debate, Light Rail Trains Enter Town",2009-08-01,article,News,,"['Transit Systems', 'Local Government']"
"As Clock Ticks, Lawmakers Get Creative",2009-08-01,article,News,,[]
"As Clock Ticks, Lawmakers Get Creative",2009-08-01,article,Web Log,,[]
The Dynamic Duo,2009-08-01,article,News,,"['Comic-Con (Convention)', 'Writing and Writers', 'Science Fiction']"
A Legacy of War: Fake Art in Vietnam,2009-08-01,article,News,,['Art']
Demolition Man,2009-08-01,article,News,,"['Deutsche Bank Building (NYC)', 'Demolition', 'Buildings (Structures)']"
Recipe: Cucumber Collins,2009-08-01,article,recipe,,['Cucumbers']
"The Collins Boys, in Breezy Simplicity",2009-08-01,article,News,,['Cocktails']
"Those Aren’t Fighting Words, Dear",2009-08-01,article,News,,"['Love (Emotion)', 'Marriages']"
Warm Leatherette With Beats and Plumage,2009-08-01,article,Review,,['Music']
Ramirez and Ortiz Tune Out Allegations,2009-08-01,article,News,,"['Doping (Sports)', 'Baseball']"
Richard Burton: Take 2,2009-08-01,article,Web Log,,[]
Richard Burton: Take 2,2009-08-01,article,News,,[]
2 Agencies Take Steps to Improve Food Safety,2009-08-01,article,News,,"['Food Contamination and Poisoning', 'Tests and Testing', 'Food']"
No Big Moves as Yanks Add Depth at Deadline,2009-08-01,article,News,,"['Baseball', 'Trades (Sports)']"
The New Director of the Ivy League Seeks to Strike an Old Balance,2009-08-01,article,News,,"['College Athletics', 'Colleges and Universities']"
Washington Supports Exchange of Needles,2009-08-01,article,News,,"['Drug Abuse and Traffic', 'Acquired Immune Deficiency Syndrome', 'Hypodermic Needles and Syringes']"
F.C.C. Looking Into Rejection of Google App for iPhone,2009-08-01,article,News,,"['Telephones and Telecommunications', 'iPhone', 'Computers and the Internet']"
Swan Songs?,2009-08-01,article,Op-Ed,,"['Recordings and Downloads (Audio)', 'Music', 'Sales']"
"Dealers Welcome Clunker Traffic, Even if It’s No Cure-All",2009-08-01,article,News,,"['REBATES', 'Car Allowance Rebate System', 'Fuel Efficiency', 'United States Politics and Government', 'Automobiles']"
"Keeping It Simple, With an Eye on Tradition",2009-08-01,article,Review,,"['Cooking and Cookbooks', 'Restaurants']"
